Timestamp,BR,RtoR
01/11/2013 11:26:14.596,0,0.116
01/11/2013 11:26:14.652,0,0.116
01/11/2013 11:26:14.708,0,0.116
01/11/2013 11:26:14.764,0,-0.372
01/11/2013 11:26:14.820,0,-0.372
01/11/2013 11:26:14.876,0,-0.372
01/11/2013 11:26:14.932,0,-0.372
01/11/2013 11:26:14.988,0,0.08
01/11/2013 11:26:15.044,0,0.08
01/11/2013 11:26:15.100,0,0.08
01/11/2013 11:26:15.156,0,0.08
01/11/2013 11:26:15.212,0,0.08
01/11/2013 11:26:15.268,0,-0.452
01/11/2013 11:26:15.324,0,-0.452
01/11/2013 11:26:15.380,0,-0.452
01/11/2013 11:26:15.436,0,-0.452
01/11/2013 11:26:15.492,0,0.148
01/11/2013 11:26:15.548,0,0.148
01/11/2013 11:26:15.604,0,0.148
01/11/2013 11:26:15.660,0,0.148
01/11/2013 11:26:15.716,0,0.148
01/11/2013 11:26:15.772,0,-0.324
01/11/2013 11:26:15.828,0,-0.324
01/11/2013 11:26:15.884,0,-0.324
01/11/2013 11:26:15.940,0,-0.324
01/11/2013 11:26:15.996,0,0.264
01/11/2013 11:26:16.052,0,0.264
01/11/2013 11:26:16.108,0,0.264
01/11/2013 11:26:16.164,0,0.264
01/11/2013 11:26:16.220,0,-0.064
01/11/2013 11:26:16.276,0,-0.064
01/11/2013 11:26:16.332,0,-0.064
01/11/2013 11:26:16.388,0,-0.064
01/11/2013 11:26:16.444,0,-0.064
01/11/2013 11:26:16.500,0,-0.064
01/11/2013 11:26:16.556,0,-0.064
01/11/2013 11:26:16.612,0,-0.064
01/11/2013 11:26:16.668,0,-0.064
01/11/2013 11:26:16.724,0,0.604
01/11/2013 11:26:16.780,0,0.604
01/11/2013 11:26:16.836,0,0.604
01/11/2013 11:26:16.892,0,0.604
01/11/2013 11:26:16.948,0,0.604
01/11/2013 11:26:17.004,0,-0.208
01/11/2013 11:26:17.060,0,-0.208
01/11/2013 11:26:17.116,0,-0.208
01/11/2013 11:26:17.172,0,-0.208
01/11/2013 11:26:17.228,0,0.188
01/11/2013 11:26:17.284,0,0.188
01/11/2013 11:26:17.340,0,0.188
01/11/2013 11:26:17.396,0,0.188
01/11/2013 11:26:17.452,0,0.188
