subject,session,UTC_Timestamp,BR_mean,BR_stdev,BR_1std_BB_RR,B_level,B_fluctuation,BF_elapsed_time,RtoR_mean,RtoR_stdev,RtoR_1std
5,DRIVING1,2013-11-1T11:47:05.000-05:00,-34.7778,12.3403,-25.1667,Low,Breath_holding,1,0.302889,0.620975,0.382444
5,DRIVING1,2013-11-1T11:47:06.000-05:00,-7.61111,2.79163,27.1667,Low,Breath_holding,2,-0.232,0.650538,-0.534889
5,DRIVING1,2013-11-1T11:47:07.000-05:00,-4.33333,2.68742,3.27778,Low,Breath_holding,3,-0.286,0.603058,-0.054
5,DRIVING1,2013-11-1T11:47:08.000-05:00,34.7222,25.2538,39.0556,Low,Breath_holding,4,0.222667,0.652424,0.508667
5,DRIVING1,2013-11-1T11:47:09.000-05:00,75,19.9293,40.2778,Low,Breath_holding,5,0.344471,0.576062,0.121804
5,DRIVING1,2013-11-1T11:47:10.000-05:00,-32.5,29.1419,-107.5,Low,Breathing_out,1,-0.222667,0.64111,-0.567137
5,DRIVING1,2013-11-1T11:47:11.000-05:00,-39.7778,16.1126,-7.27778,Low,Breath_holding,1,-0.159333,0.672747,0.0633333
5,DRIVING1,2013-11-1T11:47:12.000-05:00,56.9444,25.6179,96.7222,Low,Breathing_in,1,0.02,0.716,0.179333
5,DRIVING1,2013-11-1T11:47:13.000-05:00,-20.2222,38.2355,-77.1667,Low,Breathing_out,1,0.166889,0.688347,0.146889
5,DRIVING1,2013-11-1T11:47:14.000-05:00,-65,15.6738,-44.7778,Low,Breath_holding,1,-0.32,0.65146,-0.486889
5,DRIVING1,2013-11-1T11:47:15.000-05:00,72.5556,44.9669,137.556,Low,Breathing_in,1,0.178444,0.703947,0.498444
5,DRIVING1,2013-11-1T11:47:16.000-05:00,32.7059,51.3062,-39.8497,Low,Breath_holding,1,0.186353,0.657569,0.0079085
5,DRIVING1,2013-11-1T11:47:17.000-05:00,-73.3889,13.1831,-106.095,Low,Breathing_out,1,-0.01,0.682,-0.196353
5,DRIVING1,2013-11-1T11:47:18.000-05:00,2.61111,35.5421,76,Low,Breathing_in,1,-0.216,0.627911,-0.206
5,DRIVING1,2013-11-1T11:47:19.000-05:00,84.8889,28.8307,82.2778,Low,Breathing_in,2,-0.00666667,0.634706,0.209333
5,DRIVING1,2013-11-1T11:47:20.000-05:00,-24.2222,22.0468,-109.111,Low,Breathing_out,1,0.00266667,0.645368,0.00933333
5,DRIVING1,2013-11-1T11:47:21.000-05:00,9.16667,16.5067,33.3889,Low,Breath_holding,1,-0.0711111,0.653926,-0.0737778
5,DRIVING1,2013-11-1T11:47:22.000-05:00,-27.8333,2.14087,-37,Low,Breath_holding,2,-0.319333,0.607357,-0.248222
5,DRIVING1,2013-11-1T11:47:23.000-05:00,-33.4706,9.21072,-5.63725,Low,Breath_holding,3,0.377647,0.617282,0.69698
5,DRIVING1,2013-11-1T11:47:24.000-05:00,-18.5556,21.8587,14.915,Low,Breath_holding,4,-0.092,0.73343,-0.469647
5,DRIVING1,2013-11-1T11:47:25.000-05:00,60.4444,14.0603,79,Low,Breathing_in,1,-0.315778,0.619652,-0.223778
5,DRIVING1,2013-11-1T11:47:26.000-05:00,-19.3333,23.5419,-79.7778,Low,Breathing_out,1,0.0693333,0.673802,0.385111
5,DRIVING1,2013-11-1T11:47:27.000-05:00,-12.5556,22.0384,6.77778,Low,Breath_holding,1,-0.00622222,0.674228,-0.0755556
5,DRIVING1,2013-11-1T11:47:28.000-05:00,45.6111,20.2049,58.1667,Low,Breathing_in,1,-0.016,0.66,-0.00977778
5,DRIVING1,2013-11-1T11:47:29.000-05:00,-37.2778,11.5749,-82.8889,Low,Breathing_out,1,-0.00844444,0.663593,0.00755556
5,DRIVING1,2013-11-1T11:47:30.000-05:00,-6.05882,26.5163,31.219,Low,Breath_holding,1,-0.056,0.678823,-0.0475556
5,DRIVING1,2013-11-1T11:47:31.000-05:00,15.1111,23.1346,21.1699,Low,Breath_holding,2,0.294889,0.614523,0.350889
5,DRIVING1,2013-11-1T11:47:32.000-05:00,-37.0556,3.76345,-52.1667,Low,Breathing_out,1,-0.31,0.628856,-0.604889
5,DRIVING1,2013-11-1T11:47:33.000-05:00,-10.3333,12.9099,26.7222,Low,Breath_holding,1,0.0635556,0.718742,0.373556
5,DRIVING1,2013-11-1T11:47:34.000-05:00,43.6667,12.7628,54,Low,Breathing_in,1,0.332444,0.637814,0.268889
5,DRIVING1,2013-11-1T11:47:35.000-05:00,-0.722222,24.877,-44.3889,Low,Breath_holding,1,0.0795556,0.693678,-0.252889
5,DRIVING1,2013-11-1T11:47:36.000-05:00,-30.1111,6.18141,-29.3889,Low,Breath_holding,2,-0.394222,0.587034,-0.473778
5,DRIVING1,2013-11-1T11:47:37.000-05:00,20.3529,21.4639,50.4641,Low,Breathing_in,1,0.301882,0.641548,0.696105
5,DRIVING1,2013-11-1T11:47:38.000-05:00,-1.55556,28.1982,-21.9085,Low,Breath_holding,1,0.304667,0.618106,0.00278431
5,DRIVING1,2013-11-1T11:47:39.000-05:00,-36.7778,8.55411,-35.2222,Low,Breath_holding,2,-0.230667,0.652424,-0.535333
5,DRIVING1,2013-11-1T11:47:40.000-05:00,24.7222,28.2957,61.5,Low,Breathing_in,1,0.0755556,0.682996,0.306222
5,DRIVING1,2013-11-1T11:47:41.000-05:00,24.8889,28.6955,0.166667,Low,Breath_holding,1,0.217333,0.631682,0.141778
5,DRIVING1,2013-11-1T11:47:42.000-05:00,-27.9444,1.98529,-52.8333,Low,Breathing_out,1,0.164889,0.670797,-0.0524444
5,DRIVING1,2013-11-1T11:47:43.000-05:00,10.3333,30.8311,38.2778,Low,Breath_holding,1,-0.421333,0.611225,-0.586222
5,DRIVING1,2013-11-1T11:47:44.000-05:00,11.2353,33.3088,0.901961,Low,Breath_holding,2,0.220235,0.709181,0.641569
5,DRIVING1,2013-11-1T11:47:45.000-05:00,-28,15.4632,-39.2353,Low,Breath_holding,3,0.157111,0.715647,-0.0631242
5,DRIVING1,2013-11-1T11:47:46.000-05:00,50.7222,16.706,78.7222,Low,Breathing_in,1,-0.401778,0.595387,-0.558889
5,DRIVING1,2013-11-1T11:47:47.000-05:00,-28.1111,17.944,-78.8333,Low,Breathing_out,1,-0.152222,0.676647,0.249556
5,DRIVING1,2013-11-1T11:47:48.000-05:00,-45.0556,2.99021,-16.9444,Low,Breath_holding,1,0.297556,0.597432,0.449778
5,DRIVING1,2013-11-1T11:47:49.000-05:00,-19.3333,22.7205,25.7222,Low,Breath_holding,2,0.229333,0.620368,-0.0682222
5,DRIVING1,2013-11-1T11:47:50.000-05:00,66.5,17.6013,85.8333,Low,Breathing_in,1,-0.371778,0.554182,-0.601111
5,DRIVING1,2013-11-1T11:47:51.000-05:00,-21,20.8609,-87.5,Low,Breathing_out,1,0.107294,0.665391,0.479072
5,DRIVING1,2013-11-1T11:47:52.000-05:00,-18.6667,15.2206,2.33333,Low,Breath_holding,1,0.305556,0.629641,0.198261
5,DRIVING1,2013-11-1T11:47:53.000-05:00,75.6667,23.6479,94.3333,Low,Breathing_in,1,-0.1,0.697653,-0.405556
5,DRIVING1,2013-11-1T11:47:54.000-05:00,-26.1667,40.7134,-101.833,Low,Breathing_out,1,-0.237333,0.648653,-0.137333
5,DRIVING1,2013-11-1T11:47:55.000-05:00,-52.8889,7.85203,-26.7222,Low,Breath_holding,1,0.306222,0.641453,0.543556
5,DRIVING1,2013-11-1T11:47:56.000-05:00,8,34.0327,60.8889,Low,Breathing_in,1,0.006,0.742,-0.300222
5,DRIVING1,2013-11-1T11:47:57.000-05:00,41.6667,32.218,33.6667,Low,Breath_holding,1,-0.381333,0.588687,-0.387333
5,DRIVING1,2013-11-1T11:47:58.000-05:00,-36.5882,6.14586,-78.2549,Low,Breathing_out,1,0.0385882,0.722746,0.419922
5,DRIVING1,2013-11-1T11:47:59.000-05:00,-11.2778,11.3764,25.3105,Low,Breath_holding,1,0.361111,0.675438,0.322523
5,DRIVING1,2013-11-1T11:48:00.000-05:00,43.2778,12.8314,54.5556,Low,Breathing_in,1,-0.361111,0.707687,-0.722222
5,DRIVING1,2013-11-1T11:48:01.000-05:00,-22.8889,17.8913,-66.1667,Low,Breathing_out,1,0.346444,0.718437,0.707556
5,DRIVING1,2013-11-1T11:48:02.000-05:00,-28.2222,10.5122,-5.33333,Low,Breath_holding,1,-0.355333,0.736353,-0.701778
5,DRIVING1,2013-11-1T11:48:03.000-05:00,43.7222,20.92,71.9444,Low,Breathing_in,1,-0.0657778,0.802997,0.289556
5,DRIVING1,2013-11-1T11:48:04.000-05:00,-4.72222,25.6468,-48.4444,Low,Breath_holding,1,-0.00888889,0.713974,0.0568889
5,DRIVING1,2013-11-1T11:48:05.000-05:00,-20.7059,15.9291,-15.9837,Low,Breath_holding,2,0.0352941,0.666843,0.044183
5,DRIVING1,2013-11-1T11:48:06.000-05:00,41.2778,9.9432,61.9837,Low,Breathing_in,1,-0.289556,0.571524,-0.32485
5,DRIVING1,2013-11-1T11:48:07.000-05:00,-16.1111,21.6946,-57.3889,Low,Breathing_out,1,-0.00688889,0.641127,0.282667
5,DRIVING1,2013-11-1T11:48:08.000-05:00,-22.0556,19.0656,-5.94444,Low,Breath_holding,1,0.210667,0.62414,0.217556
5,DRIVING1,2013-11-1T11:48:09.000-05:00,48.3333,13.0469,70.3889,Low,Breathing_in,1,0.002,0.674,-0.208667
5,DRIVING1,2013-11-1T11:48:10.000-05:00,-11.2222,11.1682,-59.5556,Low,Breathing_out,1,-0.224,0.633568,-0.226
5,DRIVING1,2013-11-1T11:48:11.000-05:00,-32.1111,5.51653,-20.8889,Low,Breath_holding,1,-0.149333,0.655197,0.0746667
5,DRIVING1,2013-11-1T11:48:12.000-05:00,33.5882,24.5238,65.6993,Low,Breathing_in,1,0.0501176,0.663887,0.199451
5,DRIVING1,2013-11-1T11:48:13.000-05:00,8.83333,28.6381,-24.7549,Low,Breath_holding,1,-0.0715556,0.647178,-0.121673
5,DRIVING1,2013-11-1T11:48:14.000-05:00,-39.3333,6.56591,-48.1667,Low,Breath_holding,2,-0.22,0.622254,-0.148444
5,DRIVING1,2013-11-1T11:48:15.000-05:00,36.9444,28.6579,76.2778,Low,Breathing_in,1,0.00577778,0.649804,0.225778
5,DRIVING1,2013-11-1T11:48:16.000-05:00,-6.22222,32.4971,-43.1667,Low,Breath_holding,1,0.140667,0.625947,0.134889
5,DRIVING1,2013-11-1T11:48:17.000-05:00,-36.7778,12.0488,-30.5556,Low,Breath_holding,2,0.00133333,0.654733,-0.139333
5,DRIVING1,2013-11-1T11:48:18.000-05:00,39.3889,17.4424,76.1667,Low,Breathing_in,1,-0.154,0.649347,-0.155333
5,DRIVING1,2013-11-1T11:48:19.000-05:00,-14.4118,23.4447,-53.8007,Low,Breathing_out,1,-0.0458824,0.66835,0.108118
5,DRIVING1,2013-11-1T11:48:20.000-05:00,-18.6667,11.4164,-4.2549,Low,Breath_holding,1,0.149333,0.655197,0.195216
5,DRIVING1,2013-11-1T11:48:21.000-05:00,51.8333,20.0174,70.5,Low,Breathing_in,1,0.229333,0.637339,0.08
5,DRIVING1,2013-11-1T11:48:22.000-05:00,-15,32.6667,-66.8333,Low,Breathing_out,1,0.0773333,0.673802,-0.152
5,DRIVING1,2013-11-1T11:48:23.000-05:00,-41.8889,12.1055,-26.8889,Low,Breath_holding,1,-0.232,0.644881,-0.309333
5,DRIVING1,2013-11-1T11:48:24.000-05:00,-12.8889,3.55729,29,Low,Breath_holding,2,0.00777778,0.660282,0.239778
5,DRIVING1,2013-11-1T11:48:25.000-05:00,40.6667,33.2248,53.5556,Low,Breathing_in,1,0.302444,0.589441,0.294667
5,DRIVING1,2013-11-1T11:48:26.000-05:00,27.3529,43.2244,-13.3137,Low,Breath_holding,1,-0.0303529,0.650871,-0.332797
5,DRIVING1,2013-11-1T11:48:27.000-05:00,-50.7778,7.11458,-78.1307,Low,Breathing_out,1,-0.214667,0.618483,-0.184314
5,DRIVING1,2013-11-1T11:48:28.000-05:00,0.555556,28.4531,51.3333,Low,Breathing_in,1,-0.00244444,0.674473,0.212222
5,DRIVING1,2013-11-1T11:48:29.000-05:00,59.9444,28.1513,59.3889,Low,Breathing_in,2,0.296444,0.605565,0.298889
5,DRIVING1,2013-11-1T11:48:30.000-05:00,-47.4444,15.2724,-107.389,Low,Breathing_out,1,-0.382222,0.572058,-0.678667
5,DRIVING1,2013-11-1T11:48:31.000-05:00,-10.1667,34.1146,37.2778,Low,Breath_holding,1,-0.018,0.706,0.364222
5,DRIVING1,2013-11-1T11:48:32.000-05:00,68.2222,26.3282,78.3889,Low,Breathing_in,1,0.324222,0.625273,0.342222
5,DRIVING1,2013-11-1T11:48:33.000-05:00,-55.4118,25.4952,-123.634,Low,Breathing_out,1,0.0571765,0.698788,-0.267046
5,DRIVING1,2013-11-1T11:48:34.000-05:00,-0.611111,49.3324,54.8007,Low,Breathing_in,1,-0.324,0.644981,-0.381176
5,DRIVING1,2013-11-1T11:48:35.000-05:00,42.8889,35.6431,43.5,Low,Breath_holding,1,0.311111,0.627064,0.635111
5,DRIVING1,2013-11-1T11:48:36.000-05:00,-62.3889,11.3878,-105.278,Low,Breathing_out,1,0.00422222,0.707813,-0.306889
5,DRIVING1,2013-11-1T11:48:37.000-05:00,6.77778,45.1707,69.1667,Low,Breathing_in,1,-0.319778,0.664688,-0.324
5,DRIVING1,2013-11-1T11:48:38.000-05:00,61,39.5151,54.2222,Low,Breathing_in,2,-0.0591111,0.72548,0.260667
5,DRIVING1,2013-11-1T11:48:39.000-05:00,-45.8889,18.705,-106.889,Low,Breathing_out,1,0.313556,0.629586,0.372667
5,DRIVING1,2013-11-1T11:48:40.000-05:00,49.6471,19.1586,95.5359,Low,Breathing_in,1,-0.295529,0.61421,-0.609085
5,DRIVING1,2013-11-1T11:48:41.000-05:00,-53.8333,29.7774,-103.48,Low,Breathing_out,1,-0.308222,0.599479,-0.0126928
5,DRIVING1,2013-11-1T11:48:42.000-05:00,7.94444,47.464,61.7778,Low,Breathing_in,1,0.222667,0.629796,0.530889
5,DRIVING1,2013-11-1T11:48:43.000-05:00,11.3889,44.5722,3.44444,Low,Breath_holding,1,0.295556,0.600557,0.0728889
5,DRIVING1,2013-11-1T11:48:44.000-05:00,-54.2222,14.7406,-65.6111,Low,Breathing_out,1,-0.230667,0.635453,-0.526222
5,DRIVING1,2013-11-1T11:48:45.000-05:00,-12.3889,5.80363,41.8333,Low,Breath_holding,1,-0.354222,0.542138,-0.123556
5,DRIVING1,2013-11-1T11:48:46.000-05:00,8.33333,12.4231,20.7222,Low,Breath_holding,2,0.134,0.649347,0.488222
5,DRIVING1,2013-11-1T11:48:47.000-05:00,105.647,27.6574,97.3137,Low,Breathing_in,1,0.0388235,0.66747,-0.0951765
5,DRIVING1,2013-11-1T11:48:48.000-05:00,33.7222,55.2276,-71.9248,Low,Breathing_out,1,-0.142889,0.618147,-0.181712
5,DRIVING1,2013-11-1T11:48:49.000-05:00,-78.1111,8.81847,-111.833,Low,Breathing_out,2,-0.352444,0.530497,-0.209556
5,DRIVING1,2013-11-1T11:48:50.000-05:00,-32.4444,19.7715,45.6667,Low,Breath_holding,1,0.126889,0.653247,0.479333
5,DRIVING1,2013-11-1T11:48:51.000-05:00,59.1111,19.5672,91.5556,Low,Breathing_in,1,0.307111,0.607771,0.180222
5,DRIVING1,2013-11-1T11:48:52.000-05:00,-14.7222,33.176,-73.8333,Low,Breathing_out,1,-0.0662222,0.663864,-0.373333
5,DRIVING1,2013-11-1T11:48:53.000-05:00,-44.5,8.3749,-29.7778,Low,Breath_holding,1,0.0768889,0.673411,0.143111
5,DRIVING1,2013-11-1T11:48:54.000-05:00,8.41176,28.3176,52.9118,Low,Breathing_in,1,0.114118,0.68114,0.0372288
5,DRIVING1,2013-11-1T11:48:55.000-05:00,76.6667,23.7253,68.2549,Low,Breathing_in,2,-0.0166667,0.668827,-0.130784
5,DRIVING1,2013-11-1T11:48:56.000-05:00,-37.7222,28.4796,-114.389,Low,Breathing_out,1,-0.0711111,0.653926,-0.0544444
5,DRIVING1,2013-11-1T11:48:57.000-05:00,-51,16.9509,-13.2778,Low,Breath_holding,1,-0.302,0.596607,-0.230889
5,DRIVING1,2013-11-1T11:48:58.000-05:00,49.3889,23.9029,100.389,Low,Breathing_in,1,0.0102222,0.685778,0.312222
5,DRIVING1,2013-11-1T11:48:59.000-05:00,-18.8333,30.1906,-68.2222,Low,Breathing_out,1,0.317778,0.616315,0.307556
5,DRIVING1,2013-11-1T11:49:00.000-05:00,-30,18.1781,-11.1667,Low,Breath_holding,1,-0.294,0.628856,-0.611778
5,DRIVING1,2013-11-1T11:49:01.000-05:00,64.7059,18.5243,94.7059,Low,Breathing_in,1,0.0517647,0.708771,0.345765
5,DRIVING1,2013-11-1T11:49:02.000-05:00,-21.4444,36.0404,-86.1503,Low,Breathing_out,1,0.314,0.628856,0.262235
5,DRIVING1,2013-11-1T11:49:03.000-05:00,-45.3333,12.741,-23.8889,Low,Breath_holding,1,0.012,0.712,-0.302
5,DRIVING1,2013-11-1T11:49:04.000-05:00,38.3333,35.9877,83.6667,Low,Breathing_in,1,-0.408444,0.605317,-0.420444
5,DRIVING1,2013-11-1T11:49:05.000-05:00,22,39.1947,-16.3333,Low,Breath_holding,1,0.303111,0.627064,0.711556
5,DRIVING1,2013-11-1T11:49:06.000-05:00,-44.5556,4.49966,-66.5556,Low,Breathing_out,1,-0.00333333,0.703338,-0.306444
5,DRIVING1,2013-11-1T11:49:07.000-05:00,-6.88889,21.8044,37.6667,Low,Breath_holding,1,-0.233333,0.654309,-0.23
5,DRIVING1,2013-11-1T11:49:08.000-05:00,68,14.1213,74.8889,Low,Breathing_in,1,-0.0258824,0.676826,0.207451
5,DRIVING1,2013-11-1T11:49:09.000-05:00,-29.2778,29.2229,-97.2778,Low,Breathing_out,1,0.000888889,0.667113,0.0267712
5,DRIVING1,2013-11-1T11:49:10.000-05:00,-33.4444,19.5341,-4.16667,Low,Breath_holding,1,0.0853333,0.673802,0.0844444
5,DRIVING1,2013-11-1T11:49:11.000-05:00,88.7222,28.4874,122.167,Low,Breathing_in,1,-0.008,0.680047,-0.0933333
5,DRIVING1,2013-11-1T11:49:12.000-05:00,18.3889,39.3335,-70.3333,Low,Breathing_out,1,-0.0804444,0.665851,-0.0724444
5,DRIVING1,2013-11-1T11:49:13.000-05:00,-48.6667,11.8509,-67.0556,Low,Breathing_out,2,0.294,0.596629,0.374444
5,DRIVING1,2013-11-1T11:49:14.000-05:00,-65.6667,11.3039,-17,Low,Breath_holding,1,0.177556,0.664947,-0.116444
5,DRIVING1,2013-11-1T11:49:15.000-05:00,47.5294,41.3964,113.196,Low,Breathing_in,1,-0.491765,0.553537,-0.66932
5,DRIVING1,2013-11-1T11:49:16.000-05:00,1.55556,43.8992,-45.9739,Low,Breath_holding,1,0.225333,0.665623,0.717098
5,DRIVING1,2013-11-1T11:49:17.000-05:00,-64.7778,11.4628,-66.3333,Low,Breathing_out,1,0.156667,0.696147,-0.0686667
5,DRIVING1,2013-11-1T11:49:18.000-05:00,-5.33333,28.1819,59.4444,Low,Breathing_in,1,-0.413778,0.602823,-0.570444
5,DRIVING1,2013-11-1T11:49:19.000-05:00,57.2778,21.3771,62.6111,Low,Breathing_in,2,0.173111,0.680547,0.586889
5,DRIVING1,2013-11-1T11:49:20.000-05:00,-30.7778,11.9748,-88.0556,Low,Breathing_out,1,0.318222,0.622051,0.145111
5,DRIVING1,2013-11-1T11:49:21.000-05:00,24.8889,36.5299,55.6667,Low,Breathing_in,1,-0.0657778,0.695666,-0.384
5,DRIVING1,2013-11-1T11:49:22.000-05:00,31.8824,34.7222,6.99346,Low,Breath_holding,1,-0.204235,0.676685,-0.138458
5,DRIVING1,2013-11-1T11:49:23.000-05:00,-39.6111,3.72885,-71.4935,Low,Breathing_out,1,0.325778,0.655112,0.530013
5,DRIVING1,2013-11-1T11:49:24.000-05:00,-10.6111,21.1007,29,Low,Breath_holding,1,-0.149111,0.750747,-0.474889
5,DRIVING1,2013-11-1T11:49:25.000-05:00,58.2778,15.7226,68.8889,Low,Breathing_in,1,-0.237333,0.727849,-0.0882222
5,DRIVING1,2013-11-1T11:49:26.000-05:00,-35.5,21.5078,-93.7778,Low,Breathing_out,1,0.331111,0.665768,0.568444
5,DRIVING1,2013-11-1T11:49:27.000-05:00,-24.2778,18.3115,11.2222,Low,Breath_holding,1,-0.0804444,0.737406,-0.411556
5,DRIVING1,2013-11-1T11:49:28.000-05:00,64.6111,18.0128,88.8889,Low,Breathing_in,1,-0.316222,0.657522,-0.235778
5,DRIVING1,2013-11-1T11:49:29.000-05:00,-27.9412,31.2061,-92.5523,Low,Breathing_out,1,0.456471,0.552007,0.772693
5,DRIVING1,2013-11-1T11:49:30.000-05:00,-18.8333,30.725,9.10784,Low,Breath_holding,1,-0.0782222,0.735418,-0.534693
5,DRIVING1,2013-11-1T11:49:31.000-05:00,46.8333,21.7466,65.6667,Low,Breathing_in,1,-0.310444,0.653939,-0.232222
5,DRIVING1,2013-11-1T11:49:32.000-05:00,-47.3889,15.861,-94.2222,Low,Breathing_out,1,0.396889,0.611969,0.707333
5,DRIVING1,2013-11-1T11:49:33.000-05:00,-26.8889,13.3037,20.5,Low,Breath_holding,1,0.02,0.768,-0.376889
5,DRIVING1,2013-11-1T11:49:34.000-05:00,52.7778,31.0708,79.6667,Low,Breathing_in,1,-0.459556,0.666846,-0.479556
5,DRIVING1,2013-11-1T11:49:35.000-05:00,10.5556,36.5836,-42.2222,Low,Breath_holding,1,0.336222,0.689771,0.795778
5,DRIVING1,2013-11-1T11:49:36.000-05:00,-27.2353,3.91872,-37.7908,Low,Breath_holding,2,0.0138824,0.744708,-0.32234
5,DRIVING1,2013-11-1T11:49:37.000-05:00,-30.9444,3.76345,-3.70915,Low,Breath_holding,3,-0.382222,0.587024,-0.396105
5,DRIVING1,2013-11-1T11:49:38.000-05:00,-10.3889,4.76257,20.5556,Low,Breath_holding,4,0.309111,0.675438,0.691333
5,DRIVING1,2013-11-1T11:49:39.000-05:00,44.8889,28.0018,55.2778,Low,Breathing_in,1,0.0911111,0.779145,-0.218
5,DRIVING1,2013-11-1T11:49:40.000-05:00,21.6667,33.6287,-23.2222,Low,Breath_holding,1,-0.326667,0.685892,-0.417778
5,DRIVING1,2013-11-1T11:49:41.000-05:00,-37.8333,2.29129,-59.5,Low,Breathing_out,1,0.250667,0.697679,0.577333
5,DRIVING1,2013-11-1T11:49:42.000-05:00,-11.5556,18.7475,26.2778,Low,Breath_holding,1,0.158667,0.713697,-0.092
5,DRIVING1,2013-11-1T11:49:43.000-05:00,76.5882,17.0951,88.1438,Low,Breathing_in,1,-0.371765,0.606185,-0.530431
5,DRIVING1,2013-11-1T11:49:44.000-05:00,-15.0556,40.6099,-91.6438,Low,Breathing_out,1,0.225333,0.67128,0.597098
5,DRIVING1,2013-11-1T11:49:45.000-05:00,-56.0556,19.8424,-41,Low,Breath_holding,1,0.0893333,0.727467,-0.136
5,DRIVING1,2013-11-1T11:49:46.000-05:00,50,22.84,106.056,Low,Breathing_in,1,-0.353111,0.6819,-0.442444
5,DRIVING1,2013-11-1T11:49:47.000-05:00,-1.55556,29.117,-51.5556,Low,Breathing_out,1,0.157111,0.750747,0.510222
5,DRIVING1,2013-11-1T11:49:48.000-05:00,-26.1111,17.2204,-24.5556,Low,Breath_holding,1,0.184,0.772197,0.0268889
5,DRIVING1,2013-11-1T11:49:49.000-05:00,74.2222,27.81,100.333,Low,Breathing_in,1,-0.356667,0.689334,-0.540667
5,DRIVING1,2013-11-1T11:49:50.000-05:00,68.6471,33.2051,-5.57516,Low,Breath_holding,1,0.224235,0.676685,0.580902
5,DRIVING1,2013-11-1T11:49:51.000-05:00,-54.7778,25.1828,-123.425,Low,Breathing_out,1,0.156222,0.676647,-0.0680131
5,DRIVING1,2013-11-1T11:49:52.000-05:00,-72.0556,12.6731,-17.2778,Low,Breath_holding,1,-0.307556,0.632839,-0.463778
5,DRIVING1,2013-11-1T11:49:53.000-05:00,-0.388889,29.3979,71.6667,Low,Breathing_in,1,0.154667,0.713697,0.462222
5,DRIVING1,2013-11-1T11:49:54.000-05:00,13.7222,24.3283,14.1111,Low,Breath_holding,1,0.228,0.684479,0.0733333
5,DRIVING1,2013-11-1T11:49:55.000-05:00,-36.6667,5.37484,-50.3889,Low,Breathing_out,1,-0.00422222,0.719778,-0.232222
5,DRIVING1,2013-11-1T11:49:56.000-05:00,7.88889,29.0342,44.5556,Low,Breath_holding,1,-0.326889,0.646772,-0.322667
5,DRIVING1,2013-11-1T11:49:57.000-05:00,28.4706,22.2555,20.5817,Low,Breath_holding,2,0.358118,0.587541,0.685007
5,DRIVING1,2013-11-1T11:49:58.000-05:00,-22.6667,10.6145,-51.1373,Low,Breathing_out,1,-0.0875556,0.675789,-0.445673
5,DRIVING1,2013-11-1T11:49:59.000-05:00,-42.5,2.96742,-19.8333,Low,Breath_holding,1,-0.285111,0.585146,-0.197556
5,DRIVING1,2013-11-1T11:50:00.000-05:00,-1.83333,24.0376,40.6667,Low,Breath_holding,2,0.064,0.661876,0.349111
5,DRIVING1,2013-11-1T11:50:01.000-05:00,22.8333,23.8543,24.6667,Low,Breath_holding,3,0.285333,0.604141,0.221333
5,DRIVING1,2013-11-1T11:50:02.000-05:00,-30.9444,4.36491,-53.7778,Low,Breathing_out,1,0.002,0.694,-0.283333
5,DRIVING1,2013-11-1T11:50:03.000-05:00,1.94444,17.2545,32.8889,Low,Breath_holding,1,-0.411556,0.592013,-0.413556
5,DRIVING1,2013-11-1T11:50:04.000-05:00,61.5294,12.4481,59.585,Low,Breathing_in,1,0.420941,0.63288,0.832497
5,DRIVING1,2013-11-1T11:50:05.000-05:00,-13.5556,17.1277,-75.085,Low,Breathing_out,1,0.024,0.744,-0.396941
5,DRIVING1,2013-11-1T11:50:06.000-05:00,-18.4444,6.43965,-4.88889,Low,Breath_holding,1,-0.324,0.67723,-0.348
5,DRIVING1,2013-11-1T11:50:07.000-05:00,47.5556,30.0448,66,Low,Breathing_in,1,0.345333,0.65573,0.669333
5,DRIVING1,2013-11-1T11:50:08.000-05:00,3.5,40.244,-44.0556,Low,Breath_holding,1,0.0813333,0.709579,-0.264
5,DRIVING1,2013-11-1T11:50:09.000-05:00,-44.5556,9.69663,-48.0556,Low,Breath_holding,2,0.00933333,0.713346,-0.072
5,DRIVING1,2013-11-1T11:50:10.000-05:00,32.8889,32.9493,77.4444,Low,Breathing_in,1,-0.092,0.73343,-0.101333
5,DRIVING1,2013-11-1T11:50:11.000-05:00,14.2941,37.4885,-18.5948,Low,Breath_holding,1,0.371294,0.621428,0.463294
5,DRIVING1,2013-11-1T11:50:12.000-05:00,-44.5556,9.58716,-58.8497,Low,Breathing_out,1,-0.328667,0.682604,-0.699961
5,DRIVING1,2013-11-1T11:50:13.000-05:00,-5.27778,15.3254,39.2778,Low,Breath_holding,1,0.250667,0.737277,0.579333
5,DRIVING1,2013-11-1T11:50:14.000-05:00,52.1111,14.1299,57.3889,Low,Breathing_in,1,0.068,0.769207,-0.182667
5,DRIVING1,2013-11-1T11:50:15.000-05:00,-33,20.2814,-85.1111,Low,Breathing_out,1,-0.338667,0.672958,-0.406667
5,DRIVING1,2013-11-1T11:50:16.000-05:00,6.55556,33.9005,39.5556,Low,Breath_holding,1,0.244,0.690136,0.582667
5,DRIVING1,2013-11-1T11:50:17.000-05:00,21.1111,39.0112,14.5556,Low,Breath_holding,2,-0.0131111,0.717115,-0.257111
5,DRIVING1,2013-11-1T11:50:18.000-05:00,-34.4706,19.385,-55.5817,Low,Breathing_out,1,-0.217176,0.686242,-0.204065
