subject,session,UTC_Timestamp,ECG_mean,ECG_stdev,ECG_1std
5,DRIVING1,2013-11-1T12:04:29.000-05:00,2057.21,128.834,2.608
5,DRIVING1,2013-11-1T12:04:30.000-05:00,2051.7,97.6047,-5.504
5,DRIVING1,2013-11-1T12:04:31.000-05:00,2055.35,99.5529,3.648
5,DRIVING1,2013-11-1T12:04:32.000-05:00,2055.13,88.1452,-0.224
5,DRIVING1,2013-11-1T12:04:33.000-05:00,2054.17,140.356,-0.96
5,DRIVING1,2013-11-1T12:04:34.000-05:00,2056.41,95.5205,2.24
5,DRIVING1,2013-11-1T12:04:35.000-05:00,2057.4,129.724,0.992
5,DRIVING1,2013-11-1T12:04:36.000-05:00,2052.36,87.1685,-5.04
5,DRIVING1,2013-11-1T12:04:37.000-05:00,2056.82,127.327,4.464
5,DRIVING1,2013-11-1T12:04:38.000-05:00,2051.98,96.508,-4.848
5,DRIVING1,2013-11-1T12:04:39.000-05:00,2055.53,141.756,3.552
5,DRIVING1,2013-11-1T12:04:40.000-05:00,2053.54,99.612,-1.984
5,DRIVING1,2013-11-1T12:04:41.000-05:00,2056.2,137.632,2.656
5,DRIVING1,2013-11-1T12:04:42.000-05:00,2053.64,100.8,-2.56
5,DRIVING1,2013-11-1T12:04:43.000-05:00,2057.9,125.13,4.256
5,DRIVING1,2013-11-1T12:04:44.000-05:00,2051.83,84.8797,-6.064
5,DRIVING1,2013-11-1T12:04:45.000-05:00,2054.41,132.453,2.576
5,DRIVING1,2013-11-1T12:04:46.000-05:00,2055.16,97.3721,0.752
5,DRIVING1,2013-11-1T12:04:47.000-05:00,2055.42,131.021,0.256
5,DRIVING1,2013-11-1T12:04:48.000-05:00,2055.96,132.059,0.544
5,DRIVING1,2013-11-1T12:04:49.000-05:00,2053.22,95.4892,-2.736
5,DRIVING1,2013-11-1T12:04:50.000-05:00,2053.24,127.885,0.016
5,DRIVING1,2013-11-1T12:04:51.000-05:00,2060.09,130.528,6.848
5,DRIVING1,2013-11-1T12:04:52.000-05:00,2050.7,102.369,-9.392
5,DRIVING1,2013-11-1T12:04:53.000-05:00,2054.81,137.877,4.112
5,DRIVING1,2013-11-1T12:04:54.000-05:00,2055.26,89.8001,0.448
5,DRIVING1,2013-11-1T12:04:55.000-05:00,2055.29,137.532,0.032
5,DRIVING1,2013-11-1T12:04:56.000-05:00,2054.39,88.2999,-0.896
5,DRIVING1,2013-11-1T12:04:57.000-05:00,2054.87,88.8712,0.48
5,DRIVING1,2013-11-1T12:04:58.000-05:00,2054.18,139.427,-0.688
5,DRIVING1,2013-11-1T12:04:59.000-05:00,2055.37,90.5581,1.184
5,DRIVING1,2013-11-1T12:05:00.000-05:00,2046.94,98.3076,-8.432
5,DRIVING1,2013-11-1T12:05:01.000-05:00,2063.56,131.279,16.624
5,DRIVING1,2013-11-1T12:05:02.000-05:00,2054.42,98.7457,-9.136
5,DRIVING1,2013-11-1T12:05:03.000-05:00,2053.86,122.791,-0.56
5,DRIVING1,2013-11-1T12:05:04.000-05:00,2055.66,86.9539,1.792
5,DRIVING1,2013-11-1T12:05:05.000-05:00,2054.74,140.066,-0.912
5,DRIVING1,2013-11-1T12:05:06.000-05:00,2055.02,94.9095,0.272
5,DRIVING1,2013-11-1T12:05:07.000-05:00,2055.96,125.574,0.944
5,DRIVING1,2013-11-1T12:05:08.000-05:00,2053.85,102.321,-2.112
5,DRIVING1,2013-11-1T12:05:09.000-05:00,2054.9,100.858,1.056
5,POST_SHAKING1,2013-11-1T12:28:10.000-05:00,2051,0,-3.904
5,POST_SHAKING1,2013-11-1T12:28:11.000-05:00,2045.72,156.302,-5.28
5,POST_SHAKING1,2013-11-1T12:28:12.000-05:00,2030.33,507.457,-15.392
5,POST_SHAKING1,2013-11-1T12:28:13.000-05:00,1785.82,1912.53,-244.512
5,POST_SHAKING1,2013-11-1T12:28:14.000-05:00,2376.02,1971.02,590.208
5,POST_SHAKING1,2013-11-1T12:28:15.000-05:00,1803.99,2006.87,-572.032
5,POST_SHAKING1,2013-11-1T12:28:16.000-05:00,1952.86,2023.67,148.864
5,POST_SHAKING1,2013-11-1T12:28:17.000-05:00,1787.64,2005.84,-165.216
5,POST_SHAKING1,2013-11-1T12:28:18.000-05:00,2025.19,2014.45,237.552
5,POST_SHAKING1,2013-11-1T12:28:19.000-05:00,2236.46,1997.19,211.264
5,POST_SHAKING1,2013-11-1T12:28:20.000-05:00,1986.39,1991.74,-250.064
5,POST_SHAKING1,2013-11-1T12:28:21.000-05:00,2032.81,1969.73,46.416
5,POST_SHAKING1,2013-11-1T12:28:22.000-05:00,2410.36,1707.4,377.552
5,POST_SHAKING1,2013-11-1T12:28:23.000-05:00,2272.39,1989.72,-137.968
5,POST_SHAKING1,2013-11-1T12:28:24.000-05:00,1527.94,710.249,-744.448
5,POST_SHAKING1,2013-11-1T12:28:25.000-05:00,2048.65,167.914,520.704
5,POST_SHAKING1,2013-11-1T12:28:26.000-05:00,2033.56,161.869,-15.088
5,POST_SHAKING1,2013-11-1T12:28:27.000-05:00,2042.52,120.559,8.96
5,POST_SHAKING1,2013-11-1T12:28:28.000-05:00,2039.9,171.725,-2.624
5,POST_SHAKING1,2013-11-1T12:28:29.000-05:00,2055.91,189.15,16.016
5,POST_SHAKING1,2013-11-1T12:28:30.000-05:00,2039.16,212.497,-16.752
5,PRE_SHAKING2,2013-12-23T11:12:30.000-05:00,2007,0,-32.16
5,PRE_SHAKING2,2013-12-23T11:12:31.000-05:00,2047.42,57.0312,40.416
5,PRE_SHAKING2,2013-12-23T11:12:32.000-05:00,2048.87,44.083,1.456
5,PRE_SHAKING2,2013-12-23T11:12:33.000-05:00,2046.98,56.1706,-1.888
5,PRE_SHAKING2,2013-12-23T11:12:34.000-05:00,2046.98,61.4726,0
5,PRE_SHAKING2,2013-12-23T11:12:35.000-05:00,2047.05,65.9226,0.064
5,PRE_SHAKING2,2013-12-23T11:12:36.000-05:00,2045.34,57.0646,-1.712
5,PRE_SHAKING2,2013-12-23T11:12:37.000-05:00,2050.52,71.4926,5.184
5,PRE_SHAKING2,2013-12-23T11:12:38.000-05:00,2044.3,103.213,-6.224
5,PRE_SHAKING2,2013-12-23T11:12:39.000-05:00,2049.08,104.842,4.784
5,PRE_SHAKING2,2013-12-23T11:12:40.000-05:00,2049.16,77.3026,0.08
5,PRE_SHAKING2,2013-12-23T11:12:41.000-05:00,2045.16,83.6159,-4
5,PRE_SHAKING2,2013-12-23T11:12:42.000-05:00,2047.48,104.661,2.32
5,PRE_SHAKING2,2013-12-23T11:12:43.000-05:00,2047.46,112.941,-0.016
5,PRE_SHAKING2,2013-12-23T11:12:44.000-05:00,2047.72,98.3131,0.256
5,PRE_SHAKING2,2013-12-23T11:12:45.000-05:00,2046.98,126.862,-0.736
5,PRE_SHAKING2,2013-12-23T11:12:46.000-05:00,2046.25,87.5356,-0.736
5,PRE_SHAKING2,2013-12-23T11:12:47.000-05:00,2048.25,99.7949,2
5,PRE_SHAKING2,2013-12-23T11:12:48.000-05:00,2046.74,112.472,-1.504
5,PRE_SHAKING2,2013-12-23T11:12:49.000-05:00,2049.3,81.3034,2.56
5,PRE_SHAKING2,2013-12-23T11:12:50.000-05:00,2018.07,556.712,-31.232
5,BASELINE2,2013-12-23T11:19:15.000-05:00,2207,0,188.928
5,BASELINE2,2013-12-23T11:19:16.000-05:00,2047.7,15.5625,-159.296
5,BASELINE2,2013-12-23T11:19:17.000-05:00,2047.7,13.9307,0
5,BASELINE2,2013-12-23T11:19:18.000-05:00,2047.59,14.8712,-0.112
5,BASELINE2,2013-12-23T11:19:19.000-05:00,2047.74,15.9751,0.144
5,BASELINE2,2013-12-23T11:19:20.000-05:00,2047.96,13.5944,0.224
5,BASELINE2,2013-12-23T11:19:21.000-05:00,2047.4,15.1124,-0.56
5,BASELINE2,2013-12-23T11:19:22.000-05:00,2047.82,14.7352,0.416
5,BASELINE2,2013-12-23T11:19:23.000-05:00,2047.85,12.993,0.032
5,BASELINE2,2013-12-23T11:19:24.000-05:00,2047.74,16.9848,-0.112
5,BASELINE2,2013-12-23T11:19:25.000-05:00,2047.62,14.8828,-0.112
5,BASELINE2,2013-12-23T11:19:26.000-05:00,2047.61,13.7782,-0.016
5,BASELINE2,2013-12-23T11:19:27.000-05:00,2047.11,14.766,-0.496
5,BASELINE2,2013-12-23T11:19:28.000-05:00,2048.42,15.0887,1.312
5,BASELINE2,2013-12-23T11:19:29.000-05:00,2047.85,16.4337,-0.576
5,BASELINE2,2013-12-23T11:19:30.000-05:00,2047.59,15.3498,-0.256
5,BASELINE2,2013-12-23T11:19:31.000-05:00,2047.91,13.1161,0.32
5,BASELINE2,2013-12-23T11:19:32.000-05:00,2047.42,14.806,-0.496
5,BASELINE2,2013-12-23T11:19:33.000-05:00,2048.1,15.4505,0.688
5,BASELINE2,2013-12-23T11:19:34.000-05:00,2047.86,14.8988,-0.24
5,BASELINE2,2013-12-23T11:19:35.000-05:00,2047.83,21.3784,-0.032
5,BASELINE2,2013-12-23T11:19:36.000-05:00,2044.68,24.5991,-3.152
5,BASELINE2,2013-12-23T11:19:37.000-05:00,2050.63,24.3112,5.952
5,BASELINE2,2013-12-23T11:19:38.000-05:00,2047.7,16.0285,-2.928
5,BASELINE2,2013-12-23T11:19:39.000-05:00,2048.04,16.1554,0.336
5,BASELINE2,2013-12-23T11:19:40.000-05:00,2047.85,16.1429,-0.192
5,BASELINE2,2013-12-23T11:19:41.000-05:00,2047.46,16.1466,-0.384
5,BASELINE2,2013-12-23T11:19:42.000-05:00,2048.15,17.3975,0.688
5,BASELINE2,2013-12-23T11:19:43.000-05:00,2047.98,14.0857,-0.176
5,BASELINE2,2013-12-23T11:19:44.000-05:00,2047.58,16.459,-0.4
5,BASELINE2,2013-12-23T11:19:45.000-05:00,2048.18,19.5536,0.608
5,BASELINE2,2013-12-23T11:19:46.000-05:00,2047.69,15.0255,-0.496
5,BASELINE2,2013-12-23T11:19:47.000-05:00,2047.37,15.3318,-0.32
5,BASELINE2,2013-12-23T11:19:48.000-05:00,2048.01,15.5561,0.64
5,BASELINE2,2013-12-23T11:19:49.000-05:00,2047.93,15.7998,-0.08
5,BASELINE2,2013-12-23T11:19:50.000-05:00,2047.21,15.0866,-0.72
5,BASELINE2,2013-12-23T11:19:51.000-05:00,2047.9,14.3632,0.688
5,BASELINE2,2013-12-23T11:19:52.000-05:00,2047.58,19.6397,-0.32
5,BASELINE2,2013-12-23T11:19:53.000-05:00,2047.77,16.3145,0.192
5,BASELINE2,2013-12-23T11:19:54.000-05:00,2047.94,15.6462,0.176
5,BASELINE2,2013-12-23T11:19:55.000-05:00,2047.99,15.6085,0.048
5,BASELINE2,2013-12-23T11:19:56.000-05:00,2047.56,17.5492,-0.432
5,BASELINE2,2013-12-23T11:19:57.000-05:00,2047.82,15.3061,0.256
5,BASELINE2,2013-12-23T11:19:58.000-05:00,2047.59,19.2525,-0.224
5,BASELINE2,2013-12-23T11:19:59.000-05:00,2047.67,15.1345,0.08
5,BASELINE2,2013-12-23T11:20:00.000-05:00,2047.82,15.8242,0.144
5,BASELINE2,2013-12-23T11:20:01.000-05:00,2047.56,20.4808,-0.256
5,BASELINE2,2013-12-23T11:20:02.000-05:00,2048.25,16.2139,0.688
5,BASELINE2,2013-12-23T11:20:03.000-05:00,2047.61,18.6182,-0.64
5,BASELINE2,2013-12-23T11:20:04.000-05:00,2048.3,17.9435,0.688
5,BASELINE2,2013-12-23T11:20:05.000-05:00,2047.18,18.5981,-1.12
5,BASELINE2,2013-12-23T11:20:06.000-05:00,2047.3,16.8144,0.128
5,BASELINE2,2013-12-23T11:20:07.000-05:00,2047.37,15.3193,0.064
5,BASELINE2,2013-12-23T11:20:08.000-05:00,2047.9,21.2527,0.528
5,BASELINE2,2013-12-23T11:20:09.000-05:00,2048.01,19.4008,0.112
5,BASELINE2,2013-12-23T11:20:10.000-05:00,2047.7,18.8811,-0.304
5,BASELINE2,2013-12-23T11:20:11.000-05:00,2047.85,16.127,0.144
5,BASELINE2,2013-12-23T11:20:12.000-05:00,2047.5,16.844,-0.352
5,BASELINE2,2013-12-23T11:20:13.000-05:00,2047.48,19.7851,-0.016
5,BASELINE2,2013-12-23T11:20:14.000-05:00,2047.56,18.3549,0.08
5,BASELINE2,2013-12-23T11:20:15.000-05:00,2048.42,25.1883,0.864
5,DRIVING2,2013-12-23T11:22:01.000-05:00,2051,0,2.576
5,DRIVING2,2013-12-23T11:22:02.000-05:00,2047.53,39.469,-3.472
5,DRIVING2,2013-12-23T11:22:03.000-05:00,2046.9,21.585,-0.624
5,DRIVING2,2013-12-23T11:22:04.000-05:00,2047.9,15.8905,0.992
5,DRIVING2,2013-12-23T11:22:05.000-05:00,2047.54,26.655,-0.352
5,DRIVING2,2013-12-23T11:22:06.000-05:00,2048.09,21.9432,0.544
5,DRIVING2,2013-12-23T11:22:07.000-05:00,2048.54,20.903,0.448
5,DRIVING2,2013-12-23T11:22:08.000-05:00,2046.15,18.3334,-2.384
5,DRIVING2,2013-12-23T11:22:09.000-05:00,2045.99,27.0669,-0.16
5,DRIVING2,2013-12-23T11:22:10.000-05:00,2047.75,104.32,1.76
5,DRIVING2,2013-12-23T11:22:11.000-05:00,2050.26,47.8127,2.512
5,DRIVING2,2013-12-23T11:22:12.000-05:00,2047.29,38.9385,-2.976
5,DRIVING2,2013-12-23T11:22:13.000-05:00,2046.41,53.2175,-0.88
5,DRIVING2,2013-12-23T11:22:14.000-05:00,2048.12,42.979,1.712
5,DRIVING2,2013-12-23T11:22:15.000-05:00,2047.72,28.8476,-0.4
5,DRIVING2,2013-12-23T11:22:16.000-05:00,2047.21,22.6618,-0.512
5,DRIVING2,2013-12-23T11:22:17.000-05:00,2047.67,27.9713,0.464
5,DRIVING2,2013-12-23T11:22:18.000-05:00,2049.06,20.5624,1.392
5,DRIVING2,2013-12-23T11:22:19.000-05:00,2047.4,18.7932,-1.664
5,DRIVING2,2013-12-23T11:22:20.000-05:00,2047.66,17.3699,0.256
5,DRIVING2,2013-12-23T11:22:21.000-05:00,2047.35,30.2015,-0.304
5,DRIVING2,2013-12-23T11:22:22.000-05:00,2047.98,12.8153,0.624
5,DRIVING2,2013-12-23T11:22:23.000-05:00,2047.8,15.0816,-0.176
5,DRIVING2,2013-12-23T11:22:24.000-05:00,2047.18,13.3015,-0.624
5,DRIVING2,2013-12-23T11:22:25.000-05:00,2047.54,14.6148,0.368
5,DRIVING2,2013-12-23T11:22:26.000-05:00,2047.7,16.4541,0.16
5,DRIVING2,2013-12-23T11:22:27.000-05:00,2047.77,16.8167,0.064
5,DRIVING2,2013-12-23T11:22:28.000-05:00,2048.12,15.1882,0.352
5,DRIVING2,2013-12-23T11:22:29.000-05:00,2048.26,14.0309,0.144
5,DRIVING2,2013-12-23T11:22:30.000-05:00,2047.37,16.1014,-0.896
5,DRIVING2,2013-12-23T11:22:31.000-05:00,2048.81,19.5271,1.44
5,DRIVING2,2013-12-23T11:22:32.000-05:00,2046.54,26.3753,-2.272
5,DRIVING2,2013-12-23T11:22:33.000-05:00,2045.88,45.1177,-0.656
5,DRIVING2,2013-12-23T11:22:34.000-05:00,2046.82,37.8819,0.944
5,DRIVING2,2013-12-23T11:22:35.000-05:00,2048.1,116.074,1.28
5,DRIVING2,2013-12-23T11:22:36.000-05:00,2046.41,48.5367,-1.696
5,DRIVING2,2013-12-23T11:22:37.000-05:00,2050.5,121.185,4.096
5,DRIVING2,2013-12-23T11:22:38.000-05:00,2047.08,34.085,-3.424
5,DRIVING2,2013-12-23T11:22:39.000-05:00,2047.88,35.717,0.8
5,DRIVING2,2013-12-23T11:22:40.000-05:00,2049.13,58.7465,1.248
5,DRIVING2,2013-12-23T11:22:41.000-05:00,2043.19,102.464,-5.936
5,DRIVING2,2013-12-23T11:22:42.000-05:00,2051.32,45.2763,8.128
5,DRIVING2,2013-12-23T11:22:43.000-05:00,2049.3,53.5397,-2.016
5,DRIVING2,2013-12-23T11:22:44.000-05:00,2046.2,60.2523,-3.104
5,DRIVING2,2013-12-23T11:22:45.000-05:00,2047.7,23.1147,1.504
5,DRIVING2,2013-12-23T11:22:46.000-05:00,2047.59,29.6384,-0.112
5,DRIVING2,2013-12-23T11:22:47.000-05:00,2048.89,36.9842,1.296
5,DRIVING2,2013-12-23T11:22:48.000-05:00,2046.36,21.7323,-2.528
5,DRIVING2,2013-12-23T11:22:49.000-05:00,2047.67,24.9017,1.312
5,DRIVING2,2013-12-23T11:22:50.000-05:00,2047.96,29.8815,0.288
5,DRIVING2,2013-12-23T11:22:51.000-05:00,2047.82,18.5672,-0.144
5,DRIVING2,2013-12-23T11:22:52.000-05:00,2048.2,35.2894,0.384
5,DRIVING2,2013-12-23T11:22:53.000-05:00,2048.41,21.1403,0.208
5,DRIVING2,2013-12-23T11:22:54.000-05:00,2046.62,16.3867,-1.792
5,DRIVING2,2013-12-23T11:22:55.000-05:00,2047.51,16.5349,0.896
5,DRIVING2,2013-12-23T11:22:56.000-05:00,2048.54,17.2791,1.024
5,DRIVING2,2013-12-23T11:22:57.000-05:00,2046.55,14.0145,-1.984
5,DRIVING2,2013-12-23T11:22:58.000-05:00,2046.94,23.5857,0.384
5,DRIVING2,2013-12-23T11:22:59.000-05:00,2048.44,16.7343,1.504
5,DRIVING2,2013-12-23T11:23:00.000-05:00,2047.78,13.2795,-0.656
5,DRIVING2,2013-12-23T11:23:01.000-05:00,2047.35,15.6073,-0.432
5,DRIVING2,2013-12-23T11:23:02.000-05:00,2047.77,14.7008,0.416
5,DRIVING2,2013-12-23T11:23:03.000-05:00,2047.4,13.0635,-0.368
5,DRIVING2,2013-12-23T11:23:04.000-05:00,2047.67,13.5645,0.272
5,DRIVING2,2013-12-23T11:23:05.000-05:00,2047.54,13.6173,-0.128
5,DRIVING2,2013-12-23T11:23:06.000-05:00,2048.04,15.5293,0.496
5,DRIVING2,2013-12-23T11:23:07.000-05:00,2047.54,14.0385,-0.496
5,DRIVING2,2013-12-23T11:23:08.000-05:00,2047.58,11.4789,0.032
5,DRIVING2,2013-12-23T11:23:09.000-05:00,2047.8,13.9622,0.224
5,DRIVING2,2013-12-23T11:23:10.000-05:00,2047.16,13.8739,-0.64
5,DRIVING2,2013-12-23T11:23:11.000-05:00,2047.72,13.6678,0.56
5,DRIVING2,2013-12-23T11:23:12.000-05:00,2047.82,14.8477,0.096
5,DRIVING2,2013-12-23T11:23:13.000-05:00,2047.94,13.7662,0.128
5,DRIVING2,2013-12-23T11:23:14.000-05:00,2047.96,13.6929,0.016
5,DRIVING2,2013-12-23T11:23:15.000-05:00,2046.82,19.7205,-1.136
5,DRIVING2,2013-12-23T11:23:16.000-05:00,2048.41,17.8366,1.584
5,DRIVING2,2013-12-23T11:23:17.000-05:00,2047.59,16.011,-0.816
5,DRIVING2,2013-12-23T11:23:18.000-05:00,2048.04,16.8648,0.448
5,DRIVING2,2013-12-23T11:23:19.000-05:00,2047.27,13.7727,-0.768
5,DRIVING2,2013-12-23T11:23:20.000-05:00,2048.49,18.5531,1.216
5,DRIVING2,2013-12-23T11:23:21.000-05:00,2046.14,24.6944,-2.352
5,DRIVING2,2013-12-23T11:23:22.000-05:00,2048.01,20.8448,1.872
5,DRIVING2,2013-12-23T11:23:23.000-05:00,2048.26,18.4244,0.256
5,DRIVING2,2013-12-23T11:23:24.000-05:00,2046.25,25.6277,-2.016
5,DRIVING2,2013-12-23T11:23:25.000-05:00,2047.06,30.8638,0.816
5,DRIVING2,2013-12-23T11:23:26.000-05:00,2048.66,35.611,1.6
5,DRIVING2,2013-12-23T11:23:27.000-05:00,2047.27,96.1891,-1.392
5,DRIVING2,2013-12-23T11:23:28.000-05:00,2048.57,41.1527,1.296
5,DRIVING2,2013-12-23T11:23:29.000-05:00,2047.7,23.1258,-0.864
5,DRIVING2,2013-12-23T11:23:30.000-05:00,2047.16,39.0819,-0.544
5,DRIVING2,2013-12-23T11:23:31.000-05:00,2048.92,20.8621,1.76
5,DRIVING2,2013-12-23T11:23:32.000-05:00,2047.27,30.3113,-1.648
5,DRIVING2,2013-12-23T11:23:33.000-05:00,2047.85,33.7765,0.576
5,DRIVING2,2013-12-23T11:23:34.000-05:00,2047.64,24.9897,-0.208
5,DRIVING2,2013-12-23T11:23:35.000-05:00,2047.75,26.6559,0.112
5,DRIVING2,2013-12-23T11:23:36.000-05:00,2045.02,34.2606,-2.736
5,DRIVING2,2013-12-23T11:23:37.000-05:00,2049.9,31.5021,4.88
5,DRIVING2,2013-12-23T11:23:38.000-05:00,2046.81,24.2908,-3.088
5,DRIVING2,2013-12-23T11:23:39.000-05:00,2050.12,50.3231,3.312
5,DRIVING2,2013-12-23T11:23:40.000-05:00,2045.88,22.1419,-4.24
5,DRIVING2,2013-12-23T11:23:41.000-05:00,2046.14,36.0447,0.256
5,DRIVING2,2013-12-23T11:23:42.000-05:00,2049,58.3049,2.864
5,DRIVING2,2013-12-23T11:23:43.000-05:00,2045.96,70.9732,-3.04
5,DRIVING2,2013-12-23T11:23:44.000-05:00,2050.04,28.7973,4.08
5,DRIVING2,2013-12-23T11:23:45.000-05:00,2047.78,66.226,-2.256
5,DRIVING2,2013-12-23T11:23:46.000-05:00,2051.74,75.1904,3.952
5,DRIVING2,2013-12-23T11:23:47.000-05:00,2039.02,55.4158,-12.72
5,DRIVING2,2013-12-23T11:23:48.000-05:00,2052.78,85.7702,13.76
5,DRIVING2,2013-12-23T11:23:49.000-05:00,2047.86,47.6523,-4.912
5,DRIVING2,2013-12-23T11:23:50.000-05:00,2047.18,33.8377,-0.688
5,DRIVING2,2013-12-23T11:23:51.000-05:00,2047.51,34.1066,0.336
5,DRIVING2,2013-12-23T11:23:52.000-05:00,2045.83,68.2872,-1.68
5,DRIVING2,2013-12-23T11:23:53.000-05:00,2048.78,41.5105,2.944
5,DRIVING2,2013-12-23T11:23:54.000-05:00,2048.2,30.9968,-0.576
5,DRIVING2,2013-12-23T11:23:55.000-05:00,2046.94,32.3955,-1.264
5,DRIVING2,2013-12-23T11:23:56.000-05:00,2049.3,30.6965,2.368
5,DRIVING2,2013-12-23T11:23:57.000-05:00,2047.43,31.7148,-1.872
5,DRIVING2,2013-12-23T11:23:58.000-05:00,2047.62,27.7877,0.192
5,DRIVING2,2013-12-23T11:23:59.000-05:00,2047.83,31.2156,0.208
5,DRIVING2,2013-12-23T11:24:00.000-05:00,2047.34,28.3444,-0.496
5,DRIVING2,2013-12-23T11:24:01.000-05:00,2049.1,33.9037,1.76
5,DRIVING2,2013-12-23T11:24:02.000-05:00,2043.59,50.3006,-5.504
5,DRIVING2,2013-12-23T11:24:03.000-05:00,2051.54,100.48,7.952
5,DRIVING2,2013-12-23T11:24:04.000-05:00,2046.78,52.321,-4.768
5,DRIVING2,2013-12-23T11:24:05.000-05:00,2044.14,67.8883,-2.64
5,DRIVING2,2013-12-23T11:24:06.000-05:00,2051.18,76.6108,7.04
5,DRIVING2,2013-12-23T11:24:07.000-05:00,2046.33,50.4247,-4.848
5,DRIVING2,2013-12-23T11:24:08.000-05:00,2048.07,47.1559,1.744
5,DRIVING2,2013-12-23T11:24:09.000-05:00,2045.75,44.1638,-2.32
5,DRIVING2,2013-12-23T11:24:10.000-05:00,2049.78,65.9177,4.032
5,DRIVING2,2013-12-23T11:24:11.000-05:00,2049.19,39.8525,-0.592
5,DRIVING2,2013-12-23T11:24:12.000-05:00,2046.73,32.7647,-2.464
5,DRIVING2,2013-12-23T11:24:13.000-05:00,2048.68,24.8115,1.952
5,DRIVING2,2013-12-23T11:24:14.000-05:00,2048.2,44.2281,-0.48
5,DRIVING2,2013-12-23T11:24:15.000-05:00,2047.78,40.6707,-0.416
5,DRIVING2,2013-12-23T11:24:16.000-05:00,2045.99,53.4763,-1.792
5,DRIVING2,2013-12-23T11:24:17.000-05:00,2048.57,22.3594,2.576
5,DRIVING2,2013-12-23T11:24:18.000-05:00,2047.69,20.7594,-0.88
5,DRIVING2,2013-12-23T11:24:19.000-05:00,2047.4,19.9239,-0.288
5,DRIVING2,2013-12-23T11:24:20.000-05:00,2048.44,40.5021,1.04
5,DRIVING2,2013-12-23T11:24:21.000-05:00,2046.95,29.3143,-1.488
5,DRIVING2,2013-12-23T11:24:22.000-05:00,2047.37,14.8138,0.416
5,DRIVING2,2013-12-23T11:24:23.000-05:00,2048.01,19.0647,0.64
5,DRIVING2,2013-12-23T11:24:24.000-05:00,2047.94,12.2926,-0.064
5,DRIVING2,2013-12-23T11:24:25.000-05:00,2049.19,51.4966,1.248
5,DRIVING2,2013-12-23T11:24:26.000-05:00,2045.86,44.5528,-3.328
5,DRIVING2,2013-12-23T11:24:27.000-05:00,2048.02,36.7405,2.16
5,DRIVING2,2013-12-23T11:24:28.000-05:00,2047,31.9399,-1.024
5,DRIVING2,2013-12-23T11:24:29.000-05:00,2049.14,19.5308,2.144
5,DRIVING2,2013-12-23T11:24:30.000-05:00,2046.84,24.7452,-2.304
5,DRIVING2,2013-12-23T11:24:31.000-05:00,2047.7,21.6181,0.864
5,DRIVING2,2013-12-23T11:24:32.000-05:00,2048.9,19.8173,1.2
5,DRIVING2,2013-12-23T11:24:33.000-05:00,2046.07,21.1789,-2.832
5,DRIVING2,2013-12-23T11:24:34.000-05:00,2048.84,25.1868,2.768
5,DRIVING2,2013-12-23T11:24:35.000-05:00,2046.41,20.8822,-2.432
5,DRIVING2,2013-12-23T11:24:36.000-05:00,2044.04,30.21,-2.368
5,DRIVING2,2013-12-23T11:24:37.000-05:00,2052.06,35.2042,8.016
5,DRIVING2,2013-12-23T11:24:38.000-05:00,2047.32,21.6981,-4.736
5,DRIVING2,2013-12-23T11:24:39.000-05:00,2047.61,34.1687,0.288
5,DRIVING2,2013-12-23T11:24:40.000-05:00,2047,32.4015,-0.608
5,DRIVING2,2013-12-23T11:24:41.000-05:00,2049.29,108.706,2.288
5,DRIVING2,2013-12-23T11:24:42.000-05:00,2046.44,38.003,-2.848
5,DRIVING2,2013-12-23T11:24:43.000-05:00,2048.41,36.4532,1.968
5,DRIVING2,2013-12-23T11:24:44.000-05:00,2046.79,28.4336,-1.616
5,DRIVING2,2013-12-23T11:24:45.000-05:00,2048.62,44.7,1.824
5,DRIVING2,2013-12-23T11:24:46.000-05:00,2046.62,40.7448,-2
5,DRIVING2,2013-12-23T11:24:47.000-05:00,2045.83,58.1351,-0.784
5,DRIVING2,2013-12-23T11:24:48.000-05:00,2049.62,62.3397,3.792
5,DRIVING2,2013-12-23T11:24:49.000-05:00,2048.79,81.3454,-0.832
5,DRIVING2,2013-12-23T11:24:50.000-05:00,2044.98,45.115,-3.808
5,DRIVING2,2013-12-23T11:24:51.000-05:00,2048.23,32.1629,3.248
5,DRIVING2,2013-12-23T11:24:52.000-05:00,2049.35,61.6377,1.12
5,DRIVING2,2013-12-23T11:24:53.000-05:00,2047.45,48.5811,-1.904
5,DRIVING2,2013-12-23T11:24:54.000-05:00,2047.93,30.2402,0.48
5,DRIVING2,2013-12-23T11:24:55.000-05:00,2047.42,32.5191,-0.512
5,DRIVING2,2013-12-23T11:24:56.000-05:00,2046.97,28.9131,-0.448
5,DRIVING2,2013-12-23T11:24:57.000-05:00,2048.36,27.8948,1.392
5,DRIVING2,2013-12-23T11:24:58.000-05:00,2046.36,38.2427,-2
5,DRIVING2,2013-12-23T11:24:59.000-05:00,2047.9,29.4455,1.536
5,DRIVING2,2013-12-23T11:25:00.000-05:00,2048.78,25.4492,0.88
5,DRIVING2,2013-12-23T11:25:01.000-05:00,2048.76,24.9385,-0.016
5,DRIVING2,2013-12-23T11:25:02.000-05:00,2047.46,26.3292,-1.296
5,DRIVING2,2013-12-23T11:25:03.000-05:00,2047.08,21.9977,-0.384
