subject,session,UTC_Timestamp,ECG_mean,ECG_stdev,ECG_1std
26,DRIVING1,2014-3-3T11:54:44.000-05:00,2047.1,10.4915,0.048
26,DRIVING1,2014-3-3T11:54:45.000-05:00,2047.29,10.4818,0.192
26,DRIVING1,2014-3-3T11:54:46.000-05:00,2046.94,10.8986,-0.352
26,DRIVING1,2014-3-3T11:54:47.000-05:00,2047.16,11.5256,0.224
26,DRIVING1,2014-3-3T11:54:48.000-05:00,2047.27,11.0847,0.112
26,DRIVING1,2014-3-3T11:54:49.000-05:00,2046.89,10.907,-0.384
26,DRIVING1,2014-3-3T11:54:50.000-05:00,2046.89,10.5854,0
26,DRIVING1,2014-3-3T11:54:51.000-05:00,2047,10.2137,0.112
26,DRIVING1,2014-3-3T11:54:52.000-05:00,2047.21,10.8821,0.208
26,DRIVING1,2014-3-3T11:54:53.000-05:00,2047,10.4184,-0.208
26,DRIVING1,2014-3-3T11:54:54.000-05:00,2047.08,10.5736,0.08
26,DRIVING1,2014-3-3T11:54:55.000-05:00,2047.05,10.1854,-0.032
26,DRIVING1,2014-3-3T11:54:56.000-05:00,2047,10.1446,-0.048
26,DRIVING1,2014-3-3T11:54:57.000-05:00,2046.74,10.9894,-0.256
26,DRIVING1,2014-3-3T11:54:58.000-05:00,2047.22,29.2402,0.48
26,DRIVING1,2014-3-3T11:54:59.000-05:00,2046.7,10.2311,-0.528
26,DRIVING1,2014-3-3T11:55:00.000-05:00,2046.9,11.1135,0.208
26,DRIVING1,2014-3-3T11:55:01.000-05:00,2047.48,9.92903,0.576
26,DRIVING1,2014-3-3T11:55:02.000-05:00,2046.73,8.92939,-0.752
26,DRIVING1,2014-3-3T11:55:03.000-05:00,2046.86,9.08159,0.128
26,DRIVING1,2014-3-3T11:55:04.000-05:00,2047.21,11.1952,0.352
26,DRIVING1,2014-3-3T11:55:05.000-05:00,2047.37,11.0472,0.16
26,DRIVING1,2014-3-3T11:55:06.000-05:00,2046.92,9.67603,-0.448
26,DRIVING1,2014-3-3T11:55:07.000-05:00,2047.11,11.6997,0.192
26,DRIVING1,2014-3-3T11:55:08.000-05:00,2046.79,10.6443,-0.32
26,DRIVING1,2014-3-3T11:55:09.000-05:00,2046.98,11.3898,0.192
26,DRIVING1,2014-3-3T11:55:10.000-05:00,2046.9,10.7088,-0.08
26,DRIVING1,2014-3-3T11:55:11.000-05:00,2046.9,8.80675,0
26,DRIVING1,2014-3-3T11:55:12.000-05:00,2046.92,9.88542,0.016
26,DRIVING1,2014-3-3T11:55:13.000-05:00,2047.22,9.49683,0.304
26,DRIVING1,2014-3-3T11:55:14.000-05:00,2047.03,12.4605,-0.192
26,DRIVING1,2014-3-3T11:55:15.000-05:00,2046.82,10.8237,-0.208
26,DRIVING1,2014-3-3T11:55:16.000-05:00,2047.06,10.4673,0.24
26,DRIVING1,2014-3-3T11:55:17.000-05:00,2047.06,11.2682,0
26,DRIVING1,2014-3-3T11:55:18.000-05:00,2047.13,10.2692,0.064
26,DRIVING1,2014-3-3T11:55:19.000-05:00,2046.9,10.9101,-0.224
26,DRIVING1,2014-3-3T11:55:20.000-05:00,2047.11,9.64259,0.208
26,DRIVING1,2014-3-3T11:55:21.000-05:00,2046.89,11.3611,-0.224
26,DRIVING1,2014-3-3T11:55:22.000-05:00,2047.02,9.89221,0.128
26,DRIVING1,2014-3-3T11:55:23.000-05:00,2047.1,10.4057,0.08
26,DRIVING1,2014-3-3T11:55:24.000-05:00,2047.16,10.9152,0.064
26,DRIVING1,2014-3-3T11:55:25.000-05:00,2047.08,10.5857,-0.08
26,DRIVING1,2014-3-3T11:55:26.000-05:00,2046.65,11.068,-0.432
26,DRIVING1,2014-3-3T11:55:27.000-05:00,2047.14,10.7292,0.496
26,DRIVING1,2014-3-3T11:55:28.000-05:00,2046.9,11.0558,-0.24
26,DRIVING1,2014-3-3T11:55:29.000-05:00,2047.14,11.2703,0.24
26,DRIVING1,2014-3-3T11:55:30.000-05:00,2046.81,11.7777,-0.336
26,DRIVING1,2014-3-3T11:55:31.000-05:00,2047.1,10.4915,0.288
26,DRIVING1,2014-3-3T11:55:32.000-05:00,2047.4,11.0055,0.304
26,DRIVING1,2014-3-3T11:55:33.000-05:00,2046.95,11.5071,-0.448
26,DRIVING1,2014-3-3T11:55:34.000-05:00,2047.05,10.8369,0.096
26,DRIVING1,2014-3-3T11:55:35.000-05:00,2046.92,9.91774,-0.128
26,DRIVING1,2014-3-3T11:55:36.000-05:00,2046.95,10.604,0.032
26,DRIVING1,2014-3-3T11:55:37.000-05:00,2046.66,9.1956,-0.288
26,DRIVING1,2014-3-3T11:55:38.000-05:00,2046.82,10.7585,0.16
26,DRIVING1,2014-3-3T11:55:39.000-05:00,2046.89,9.60934,0.064
26,DRIVING1,2014-3-3T11:55:40.000-05:00,2046.95,9.63648,0.064
26,DRIVING1,2014-3-3T11:55:41.000-05:00,2047.08,11.8899,0.128
26,DRIVING1,2014-3-3T11:55:42.000-05:00,2046.84,10.7677,-0.24
26,DRIVING1,2014-3-3T11:55:43.000-05:00,2046.89,11.5344,0.048
26,DRIVING1,2014-3-3T11:55:44.000-05:00,2046.89,10.5309,0
26,DRIVING1,2014-3-3T11:55:45.000-05:00,2046.97,10.504,0.08
26,DRIVING1,2014-3-3T11:55:46.000-05:00,2047,10.3815,0.032
26,DRIVING1,2014-3-3T11:55:47.000-05:00,2046.89,10.5005,-0.112
26,DRIVING1,2014-3-3T11:55:48.000-05:00,2046.97,11.4933,0.08
26,DRIVING1,2014-3-3T11:55:49.000-05:00,2047,10.3568,0.032
26,DRIVING1,2014-3-3T11:55:50.000-05:00,2047.24,10.5227,0.24
26,DRIVING1,2014-3-3T11:55:51.000-05:00,2046.95,10.7598,-0.288
26,DRIVING1,2014-3-3T11:55:52.000-05:00,2047.1,10.467,0.144
26,DRIVING1,2014-3-3T11:55:53.000-05:00,2047,10.3197,-0.096
26,DRIVING1,2014-3-3T11:55:54.000-05:00,2046.94,10.1128,-0.064
26,DRIVING1,2014-3-3T11:55:55.000-05:00,2047.08,11.5513,0.144
26,DRIVING1,2014-3-3T11:55:56.000-05:00,2047.08,10.3781,0
26,DRIVING1,2014-3-3T11:55:57.000-05:00,2047.1,10.0554,0.016
26,DRIVING1,2014-3-3T11:55:58.000-05:00,2046.86,30.3586,-0.24
26,DRIVING1,2014-3-3T11:55:59.000-05:00,2046.87,9.62578,0.016
26,DRIVING1,2014-3-3T11:56:00.000-05:00,2047.13,10.169,0.256
26,DRIVING1,2014-3-3T11:56:01.000-05:00,2047.18,10.0956,0.048
26,DRIVING1,2014-3-3T11:56:02.000-05:00,2047.08,10.4151,-0.096
26,DRIVING1,2014-3-3T11:56:03.000-05:00,2046.98,9.33979,-0.096
26,DRIVING1,2014-3-3T11:56:04.000-05:00,2047.19,10.7254,0.208
26,DRIVING1,2014-3-3T11:56:05.000-05:00,2046.76,10.3014,-0.432
26,DRIVING1,2014-3-3T11:56:06.000-05:00,2047.26,10.4949,0.496
26,DRIVING1,2014-3-3T11:56:07.000-05:00,2047.05,10.4091,-0.208
26,DRIVING1,2014-3-3T11:56:08.000-05:00,2046.9,10.3316,-0.144
26,DRIVING1,2014-3-3T11:56:09.000-05:00,2046.87,9.85574,-0.032
26,DRIVING1,2014-3-3T11:56:10.000-05:00,2047.46,11.2446,0.592
26,DRIVING1,2014-3-3T11:56:11.000-05:00,2046.98,9.73569,-0.48
26,DRIVING1,2014-3-3T11:56:12.000-05:00,2046.87,9.20433,-0.112
26,DRIVING1,2014-3-3T11:56:13.000-05:00,2047.3,10.2997,0.432
26,DRIVING1,2014-3-3T11:56:14.000-05:00,2047.16,10.5576,-0.144
26,DRIVING1,2014-3-3T11:56:15.000-05:00,2046.98,10.7599,-0.176
26,DRIVING1,2014-3-3T11:56:16.000-05:00,2047.24,10.7155,0.256
26,DRIVING1,2014-3-3T11:56:17.000-05:00,2047.08,11.6781,-0.16
26,DRIVING1,2014-3-3T11:56:18.000-05:00,2047.02,10.2544,-0.064
26,DRIVING1,2014-3-3T11:56:19.000-05:00,2046.78,10.8258,-0.24
26,DRIVING1,2014-3-3T11:56:20.000-05:00,2047.06,10.7805,0.288
26,DRIVING1,2014-3-3T11:56:21.000-05:00,2046.84,10.368,-0.224
26,DRIVING1,2014-3-3T11:56:22.000-05:00,2047.06,10.1191,0.224
26,DRIVING1,2014-3-3T11:56:23.000-05:00,2046.87,11.746,-0.192
26,DRIVING1,2014-3-3T11:56:24.000-05:00,2047.32,10.5661,0.448
26,DRIVING1,2014-3-3T11:56:25.000-05:00,2046.82,10.8296,-0.496
26,DRIVING1,2014-3-3T11:56:26.000-05:00,2046.92,10.7418,0.096
26,DRIVING1,2014-3-3T11:56:27.000-05:00,2046.79,10.1582,-0.128
26,DRIVING1,2014-3-3T11:56:28.000-05:00,2047.22,10.4467,0.432
26,DRIVING1,2014-3-3T11:56:29.000-05:00,2047.02,9.51629,-0.208
26,DRIVING1,2014-3-3T11:56:30.000-05:00,2047.05,9.79457,0.032
26,DRIVING1,2014-3-3T11:56:31.000-05:00,2047.06,10.2385,0.016
26,DRIVING1,2014-3-3T11:56:32.000-05:00,2046.89,11.7706,-0.176
26,DRIVING1,2014-3-3T11:56:33.000-05:00,2047.14,11.8191,0.256
26,DRIVING1,2014-3-3T11:56:34.000-05:00,2047.13,10.1941,-0.016
26,DRIVING1,2014-3-3T11:56:35.000-05:00,2046.78,9.46308,-0.352
26,DRIVING1,2014-3-3T11:56:36.000-05:00,2047.19,10.5328,0.416
26,DRIVING1,2014-3-3T11:56:37.000-05:00,2047.1,10.4915,-0.096
26,DRIVING1,2014-3-3T11:56:38.000-05:00,2047.14,9.49501,0.048
26,DRIVING1,2014-3-3T11:56:39.000-05:00,2046.7,10.0162,-0.448
26,DRIVING1,2014-3-3T11:56:40.000-05:00,2046.95,11.5515,0.256
26,DRIVING1,2014-3-3T11:56:41.000-05:00,2047.3,10.7378,0.352
26,DRIVING1,2014-3-3T11:56:42.000-05:00,2047.06,11.0676,-0.24
26,DRIVING1,2014-3-3T11:56:43.000-05:00,2046.55,8.77401,-0.512
26,DRIVING1,2014-3-3T11:56:44.000-05:00,2047.18,9.79311,0.624
26,DRIVING1,2014-3-3T11:56:45.000-05:00,2046.84,10.1054,-0.336
26,DRIVING1,2014-3-3T11:56:46.000-05:00,2047.03,10.0749,0.192
26,DRIVING1,2014-3-3T11:56:47.000-05:00,2047.14,10.5244,0.112
26,DRIVING1,2014-3-3T11:56:48.000-05:00,2046.79,11.0976,-0.352
26,DRIVING1,2014-3-3T11:56:49.000-05:00,2047.14,10.5001,0.352
26,DRIVING1,2014-3-3T11:56:50.000-05:00,2046.89,9.67571,-0.256
26,DRIVING1,2014-3-3T11:56:51.000-05:00,2047.02,10.3042,0.128
26,DRIVING1,2014-3-3T11:56:52.000-05:00,2047.06,11.1368,0.048
26,DRIVING1,2014-3-3T11:56:53.000-05:00,2047.11,9.85918,0.048
26,DRIVING1,2014-3-3T11:56:54.000-05:00,2047.19,11.1984,0.08
26,DRIVING1,2014-3-3T11:56:55.000-05:00,2047.13,9.43778,-0.064
26,DRIVING1,2014-3-3T11:56:56.000-05:00,2046.94,10.8397,-0.192
26,DRIVING1,2014-3-3T11:56:57.000-05:00,2046.81,10.9674,-0.128
26,DRIVING1,2014-3-3T11:56:58.000-05:00,2047.1,28.9196,0.288
26,DRIVING1,2014-3-3T11:56:59.000-05:00,2046.66,10.9493,-0.432
26,DRIVING1,2014-3-3T11:57:00.000-05:00,2046.71,9.81983,0.048
26,DRIVING1,2014-3-3T11:57:01.000-05:00,2047.06,11.1425,0.352
26,DRIVING1,2014-3-3T11:57:02.000-05:00,2047.11,10.5005,0.048
26,DRIVING1,2014-3-3T11:57:03.000-05:00,2047.08,10.0651,-0.032
26,DRIVING1,2014-3-3T11:57:04.000-05:00,2047.06,9.5597,-0.016
26,DRIVING1,2014-3-3T11:57:05.000-05:00,2047.02,9.70277,-0.048
26,DRIVING1,2014-3-3T11:57:06.000-05:00,2047.16,9.84878,0.144
26,DRIVING1,2014-3-3T11:57:07.000-05:00,2046.81,11.3064,-0.352
26,DRIVING1,2014-3-3T11:57:08.000-05:00,2047.11,9.99457,0.304
26,DRIVING1,2014-3-3T11:57:09.000-05:00,2047.02,10.1288,-0.096
26,DRIVING1,2014-3-3T11:57:10.000-05:00,2046.87,10.5701,-0.144
26,DRIVING1,2014-3-3T11:57:11.000-05:00,2047.06,10.5343,0.192
26,DRIVING1,2014-3-3T11:57:12.000-05:00,2047,12.4605,-0.064
26,DRIVING1,2014-3-3T11:57:13.000-05:00,2047.16,10.5333,0.16
26,DRIVING1,2014-3-3T11:57:14.000-05:00,2047.02,10.6763,-0.144
26,DRIVING1,2014-3-3T11:57:15.000-05:00,2047.13,12.0472,0.112
26,DRIVING1,2014-3-3T11:57:16.000-05:00,2047.05,10.5253,-0.08
26,DRIVING1,2014-3-3T11:57:17.000-05:00,2046.97,11.6041,-0.08
26,DRIVING1,2014-3-3T11:57:18.000-05:00,2046.95,9.66301,-0.016
26,DRIVING1,2014-3-3T11:57:19.000-05:00,2046.89,10.795,-0.064
26,DRIVING1,2014-3-3T11:57:20.000-05:00,2046.92,10.0013,0.032
26,DRIVING1,2014-3-3T11:57:21.000-05:00,2047.14,9.62888,0.224
26,DRIVING1,2014-3-3T11:57:22.000-05:00,2047.1,10.9978,-0.048
26,DRIVING1,2014-3-3T11:57:23.000-05:00,2047.24,10.6736,0.144
26,DRIVING1,2014-3-3T11:57:24.000-05:00,2047.03,11.5986,-0.208
26,DRIVING1,2014-3-3T11:57:25.000-05:00,2046.95,10.3783,-0.08
26,DRIVING1,2014-3-3T11:57:26.000-05:00,2047.21,11.1264,0.256
26,DRIVING1,2014-3-3T11:57:27.000-05:00,2046.81,10.9089,-0.4
26,DRIVING1,2014-3-3T11:57:28.000-05:00,2047.22,10.0406,0.416
26,DRIVING1,2014-3-3T11:57:29.000-05:00,2046.71,9.84586,-0.512
26,DRIVING1,2014-3-3T11:57:30.000-05:00,2047.38,10.9506,0.672
26,DRIVING1,2014-3-3T11:57:31.000-05:00,2046.89,10.4455,-0.496
26,DRIVING1,2014-3-3T11:57:32.000-05:00,2047,10.2762,0.112
26,DRIVING1,2014-3-3T11:57:33.000-05:00,2047.06,10.7865,0.064
26,DRIVING1,2014-3-3T11:57:34.000-05:00,2047.21,10.3207,0.144
26,DRIVING1,2014-3-3T11:57:35.000-05:00,2046.95,9.65638,-0.256
26,DRIVING1,2014-3-3T11:57:36.000-05:00,2047.22,9.93166,0.272
26,DRIVING1,2014-3-3T11:57:37.000-05:00,2046.49,10.8927,-0.736
26,DRIVING1,2014-3-3T11:57:38.000-05:00,2047.29,10.7054,0.8
26,DRIVING1,2014-3-3T11:57:39.000-05:00,2046.92,10.458,-0.368
26,DRIVING1,2014-3-3T11:57:40.000-05:00,2047.03,10.583,0.112
26,DRIVING1,2014-3-3T11:57:41.000-05:00,2047.3,10.672,0.272
26,DRIVING1,2014-3-3T11:57:42.000-05:00,2046.82,10.9647,-0.48
26,DRIVING1,2014-3-3T11:57:43.000-05:00,2047.16,10.1433,0.336
26,DRIVING1,2014-3-3T11:57:44.000-05:00,2046.98,10.446,-0.176
26,DRIVING1,2014-3-3T11:57:45.000-05:00,2046.89,9.50891,-0.096
26,DRIVING1,2014-3-3T11:57:46.000-05:00,2047.26,10.1728,0.368
26,DRIVING1,2014-3-3T11:57:47.000-05:00,2046.89,9.76132,-0.368
26,DRIVING1,2014-3-3T11:57:48.000-05:00,2047.1,10.5947,0.208
26,DRIVING1,2014-3-3T11:57:49.000-05:00,2046.92,10.8485,-0.176
26,DRIVING1,2014-3-3T11:57:50.000-05:00,2046.97,10.0749,0.048
26,DRIVING1,2014-3-3T11:57:51.000-05:00,2047.13,11.0613,0.16
26,DRIVING1,2014-3-3T11:57:52.000-05:00,2047.03,10.1192,-0.096
26,DRIVING1,2014-3-3T11:57:53.000-05:00,2046.98,10.8782,-0.048
26,DRIVING1,2014-3-3T11:57:54.000-05:00,2046.66,10.0852,-0.32
26,DRIVING1,2014-3-3T11:57:55.000-05:00,2046.87,10.1058,0.208
26,DRIVING1,2014-3-3T11:57:56.000-05:00,2047.14,9.03212,0.272
26,DRIVING1,2014-3-3T11:57:57.000-05:00,2046.89,10.1408,-0.256
26,DRIVING1,2014-3-3T11:57:58.000-05:00,2047.14,30.0556,0.256
26,DRIVING1,2014-3-3T11:57:59.000-05:00,2046.84,11.084,-0.304
26,DRIVING1,2014-3-3T11:58:00.000-05:00,2047.22,10.52,0.384
26,DRIVING1,2014-3-3T11:58:01.000-05:00,2047.03,10.2137,-0.192
26,DRIVING1,2014-3-3T11:58:02.000-05:00,2046.95,10.7479,-0.08
26,DRIVING1,2014-3-3T11:58:03.000-05:00,2047.06,9.90171,0.112
26,DRIVING1,2014-3-3T11:58:04.000-05:00,2047.11,9.94321,0.048
26,DRIVING1,2014-3-3T11:58:05.000-05:00,2047.03,11.6811,-0.08
26,DRIVING1,2014-3-3T11:58:06.000-05:00,2047.35,9.62684,0.32
26,DRIVING1,2014-3-3T11:58:07.000-05:00,2046.94,10.0938,-0.416
26,DRIVING1,2014-3-3T11:58:08.000-05:00,2047.05,9.41476,0.112
26,DRIVING1,2014-3-3T11:58:09.000-05:00,2046.62,9.92676,-0.432
26,DRIVING1,2014-3-3T11:58:10.000-05:00,2047.35,11.01,0.736
26,DRIVING1,2014-3-3T11:58:11.000-05:00,2046.81,10.3612,-0.544
26,DRIVING1,2014-3-3T11:58:12.000-05:00,2047.22,10.6349,0.416
26,DRIVING1,2014-3-3T11:58:13.000-05:00,2047.11,10.235,-0.112
26,DRIVING1,2014-3-3T11:58:14.000-05:00,2046.81,11.0314,-0.304
26,DRIVING1,2014-3-3T11:58:15.000-05:00,2046.94,10.5949,0.128
26,DRIVING1,2014-3-3T11:58:16.000-05:00,2047.13,11.0265,0.192
26,DRIVING1,2014-3-3T11:58:17.000-05:00,2047,9.31579,-0.128
26,DRIVING1,2014-3-3T11:58:18.000-05:00,2046.92,10.279,-0.08
26,DRIVING1,2014-3-3T11:58:19.000-05:00,2047.14,10.7053,0.224
26,DRIVING1,2014-3-3T11:58:20.000-05:00,2047.03,11.0504,-0.112
26,DRIVING1,2014-3-3T11:58:21.000-05:00,2047,10.583,-0.032
26,DRIVING1,2014-3-3T11:58:22.000-05:00,2046.92,10.5372,-0.08
26,DRIVING1,2014-3-3T11:58:23.000-05:00,2047.05,10.5617,0.128
26,DRIVING1,2014-3-3T11:58:24.000-05:00,2047.05,11.1455,0
26,DRIVING1,2014-3-3T11:58:25.000-05:00,2046.98,10.2356,-0.064
26,DRIVING1,2014-3-3T11:58:26.000-05:00,2047.03,11.0214,0.048
26,DRIVING1,2014-3-3T11:58:27.000-05:00,2047,10.6793,-0.032
26,DRIVING1,2014-3-3T11:58:28.000-05:00,2046.81,10.8205,-0.192
26,DRIVING1,2014-3-3T11:58:29.000-05:00,2046.9,10.5219,0.096
26,DRIVING1,2014-3-3T11:58:30.000-05:00,2047.03,10.0939,0.128
26,DRIVING1,2014-3-3T11:58:31.000-05:00,2047.18,11.0808,0.144
26,DRIVING1,2014-3-3T11:58:32.000-05:00,2046.71,10.297,-0.464
26,DRIVING1,2014-3-3T11:58:33.000-05:00,2047.45,10.9307,0.736
26,DRIVING1,2014-3-3T11:58:34.000-05:00,2046.95,10.5192,-0.496
26,DRIVING1,2014-3-3T11:58:35.000-05:00,2046.94,10.8692,-0.016
26,DRIVING1,2014-3-3T11:58:36.000-05:00,2046.94,10.406,0
26,DRIVING1,2014-3-3T11:58:37.000-05:00,2047.13,10.6606,0.192
26,DRIVING1,2014-3-3T11:58:38.000-05:00,2047.13,10.8037,0
26,DRIVING1,2014-3-3T11:58:39.000-05:00,2047.06,9.6397,-0.064
26,DRIVING1,2014-3-3T11:58:40.000-05:00,2046.97,9.30199,-0.096
26,DRIVING1,2014-3-3T11:58:41.000-05:00,2046.89,10.6697,-0.08
26,DRIVING1,2014-3-3T11:58:42.000-05:00,2047.16,10.5818,0.272
26,DRIVING1,2014-3-3T11:58:43.000-05:00,2047.14,11.4226,-0.016
26,DRIVING1,2014-3-3T11:58:44.000-05:00,2046.97,10.8044,-0.176
26,DRIVING1,2014-3-3T11:58:45.000-05:00,2047.34,11.3398,0.368
26,DRIVING1,2014-3-3T11:58:46.000-05:00,2047.11,10.8894,-0.224
26,DRIVING1,2014-3-3T11:58:47.000-05:00,2046.87,10.2442,-0.24
26,DRIVING1,2014-3-3T11:58:48.000-05:00,2047.29,10.7709,0.416
26,DRIVING1,2014-3-3T11:58:49.000-05:00,2047.03,11.471,-0.256
26,DRIVING1,2014-3-3T11:58:50.000-05:00,2047.16,10.6961,0.128
26,DRIVING1,2014-3-3T11:58:51.000-05:00,2047.21,9.11552,0.048
26,DRIVING1,2014-3-3T11:58:52.000-05:00,2047.05,10.8073,-0.16
26,DRIVING1,2014-3-3T11:58:53.000-05:00,2047.11,9.51564,0.064
26,DRIVING1,2014-3-3T11:58:54.000-05:00,2047.22,10.1168,0.112
26,DRIVING1,2014-3-3T11:58:55.000-05:00,2046.92,9.6429,-0.304
26,DRIVING1,2014-3-3T11:58:56.000-05:00,2047.1,10.5097,0.176
26,DRIVING1,2014-3-3T11:58:57.000-05:00,2046.87,11.1477,-0.224
26,DRIVING1,2014-3-3T11:58:58.000-05:00,2047.21,30.0041,0.336
26,DRIVING1,2014-3-3T11:58:59.000-05:00,2047.03,9.99195,-0.176
26,DRIVING1,2014-3-3T11:59:00.000-05:00,2047.1,9.92727,0.064
26,DRIVING1,2014-3-3T11:59:01.000-05:00,2047.08,10.628,-0.016
26,DRIVING1,2014-3-3T11:59:02.000-05:00,2046.89,10.4271,-0.192
26,DRIVING1,2014-3-3T11:59:03.000-05:00,2047.3,10.4109,0.416
26,DRIVING1,2014-3-3T11:59:04.000-05:00,2046.94,10.6371,-0.368
26,DRIVING1,2014-3-3T11:59:05.000-05:00,2047.06,10.5949,0.128
26,DRIVING1,2014-3-3T11:59:06.000-05:00,2047.16,11.8972,0.096
26,DRIVING1,2014-3-3T11:59:07.000-05:00,2046.94,9.47902,-0.224
26,DRIVING1,2014-3-3T11:59:08.000-05:00,2046.9,10.418,-0.032
26,DRIVING1,2014-3-3T11:59:09.000-05:00,2047.02,10.0908,0.112
26,DRIVING1,2014-3-3T11:59:10.000-05:00,2047.02,10.5618,0
26,DRIVING1,2014-3-3T11:59:11.000-05:00,2047.02,10.6283,0
26,DRIVING1,2014-3-3T11:59:12.000-05:00,2047.19,10.7612,0.176
26,DRIVING1,2014-3-3T11:59:13.000-05:00,2047.16,10.4663,-0.032
26,DRIVING1,2014-3-3T11:59:14.000-05:00,2046.92,10.4089,-0.24
26,DRIVING1,2014-3-3T11:59:15.000-05:00,2047.06,10.0301,0.144
26,DRIVING1,2014-3-3T11:59:16.000-05:00,2047.14,10.3713,0.08
26,DRIVING1,2014-3-3T11:59:17.000-05:00,2046.7,9.78997,-0.448
26,DRIVING1,2014-3-3T11:59:18.000-05:00,2047.24,9.97308,0.544
26,DRIVING1,2014-3-3T11:59:19.000-05:00,2046.86,10.1907,-0.384
26,DRIVING1,2014-3-3T11:59:20.000-05:00,2047.16,11.827,0.304
26,DRIVING1,2014-3-3T11:59:21.000-05:00,2046.65,8.80023,-0.512
26,DRIVING1,2014-3-3T11:59:22.000-05:00,2046.92,9.95638,0.272
26,DRIVING1,2014-3-3T11:59:23.000-05:00,2047.27,9.89495,0.352
26,DRIVING1,2014-3-3T11:59:24.000-05:00,2047.14,11.1561,-0.128
26,DRIVING1,2014-3-3T11:59:25.000-05:00,2046.92,9.31201,-0.224
26,DRIVING1,2014-3-3T11:59:26.000-05:00,2047.18,9.89712,0.256
26,DRIVING1,2014-3-3T11:59:27.000-05:00,2047.02,9.94383,-0.16
26,DRIVING1,2014-3-3T11:59:28.000-05:00,2047.24,10.5166,0.224
26,DRIVING1,2014-3-3T11:59:29.000-05:00,2047.03,9.45214,-0.208
26,DRIVING1,2014-3-3T11:59:30.000-05:00,2047.26,9.89861,0.224
26,DRIVING1,2014-3-3T11:59:31.000-05:00,2047.24,11.0391,-0.016
26,DRIVING1,2014-3-3T11:59:32.000-05:00,2047.18,9.52812,-0.064
26,DRIVING1,2014-3-3T11:59:33.000-05:00,2046.97,10.301,-0.208
26,DRIVING1,2014-3-3T11:59:34.000-05:00,2047.13,10.6004,0.16
26,DRIVING1,2014-3-3T11:59:35.000-05:00,2047,10.745,-0.128
26,DRIVING1,2014-3-3T11:59:36.000-05:00,2047.14,8.7441,0.144
26,DRIVING1,2014-3-3T11:59:37.000-05:00,2046.94,9.19108,-0.208
26,DRIVING1,2014-3-3T11:59:38.000-05:00,2047,10.3568,0.064
26,DRIVING1,2014-3-3T11:59:39.000-05:00,2046.89,10.1345,-0.112
26,DRIVING1,2014-3-3T11:59:40.000-05:00,2047.08,10.7477,0.192
26,DRIVING1,2014-3-3T11:59:41.000-05:00,2047.26,10.116,0.176
26,DRIVING1,2014-3-3T11:59:42.000-05:00,2046.81,10.2307,-0.448
26,DRIVING1,2014-3-3T11:59:43.000-05:00,2047.21,9.96096,0.4
26,DRIVING1,2014-3-3T11:59:44.000-05:00,2046.78,10.0978,-0.432
26,DRIVING1,2014-3-3T11:59:45.000-05:00,2047.13,9.56575,0.352
26,DRIVING1,2014-3-3T11:59:46.000-05:00,2046.78,9.65059,-0.352
26,DRIVING1,2014-3-3T11:59:47.000-05:00,2047.3,10.0672,0.528
26,DRIVING1,2014-3-3T11:59:48.000-05:00,2047.1,10.0299,-0.208
26,DRIVING1,2014-3-3T11:59:49.000-05:00,2046.95,10.7598,-0.144
26,DRIVING1,2014-3-3T11:59:50.000-05:00,2047.24,10.9401,0.288
26,DRIVING1,2014-3-3T11:59:51.000-05:00,2047.02,9.93739,-0.224
26,DRIVING1,2014-3-3T11:59:52.000-05:00,2047,11.51,-0.016
26,DRIVING1,2014-3-3T11:59:53.000-05:00,2046.89,10.2662,-0.112
26,DRIVING1,2014-3-3T11:59:54.000-05:00,2047.05,19.915,0.16
26,DRIVING1,2014-3-3T11:59:55.000-05:00,2046.87,9.68543,-0.176
26,DRIVING1,2014-3-3T11:59:56.000-05:00,2046.95,11.429,0.08
26,DRIVING1,2014-3-3T11:59:57.000-05:00,2046.89,9.63595,-0.064
26,DRIVING1,2014-3-3T11:59:58.000-05:00,2047.43,29.7812,0.544
26,DRIVING1,2014-3-3T11:59:59.000-05:00,2046.6,8.8236,-0.832
26,DRIVING1,2014-3-3T12:00:00.000-05:00,2047.16,10.3432,0.56
26,DRIVING1,2014-3-3T12:00:01.000-05:00,2046.9,10.7565,-0.256
26,DRIVING1,2014-3-3T12:00:02.000-05:00,2047.06,10.8574,0.16
26,DRIVING1,2014-3-3T12:00:03.000-05:00,2046.94,11.3418,-0.128
26,DRIVING1,2014-3-3T12:00:04.000-05:00,2047.46,10.0036,0.528
26,DRIVING1,2014-3-3T12:00:05.000-05:00,2046.94,9.57977,-0.528
26,DRIVING1,2014-3-3T12:00:06.000-05:00,2047.1,10.5947,0.16
26,DRIVING1,2014-3-3T12:00:07.000-05:00,2047.03,10.8635,-0.064
26,DRIVING1,2014-3-3T12:00:08.000-05:00,2047.05,10.7002,0.016
26,DRIVING1,2014-3-3T12:00:09.000-05:00,2046.81,10.2494,-0.24
26,DRIVING1,2014-3-3T12:00:10.000-05:00,2047.13,9.77751,0.32
26,DRIVING1,2014-3-3T12:00:11.000-05:00,2047.21,10.3702,0.08
26,DRIVING1,2014-3-3T12:00:12.000-05:00,2046.9,9.76477,-0.304
26,DRIVING1,2014-3-3T12:00:13.000-05:00,2047.1,10.6669,0.192
