subject,session,UTC_Timestamp,HR,HR_1std,BR,BR_1std_General,Temperature,Temperature_1std,Posture,Posture_1std,Activity,Activity_1std,Acceleration,Acceleration_1std,Battery,Battery_1std,BR_Amplitude,BR_Amplitude_1std,ECG_Amplitude,ECG_Amplitude_1std,ECG_Noise,ECG_Noise_1std,XMin,XMin_1std,XPeak,XPeak_1std,YMin,YMin_1std,YPeak,YPeak_1std,ZMin,ZMin_1std,ZPeak,ZPeak_1std
5,BASELINE2,2013-12-23T11:19:16.000-05:00,215,-14,13.6,0,31.6,2.4,-102,-52,0.02,-0.87,0.03,-1.45,4.085,-0.007,18.000,10,0.000303,5.8e-005,0.000158,-0.000766,0.26,1.52,0.26,-0.16,-1.06,-0.26,-1.06,-1.48,0.01,0.35,0.01,-1.9
5,BASELINE2,2013-12-23T11:19:17.000-05:00,215,0,13.3,-0.3,31.6,0,-103,-1,0.01,-0.01,0.02,-0.01,4.085,0,16.000,-2,0.000303,0,0.000158,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:18.000-05:00,215,0,13.0,-0.3,31.6,0,-103,0,0.01,0,0.01,-0.01,4.085,0,15.000,-1,0.000303,0,0.000144,-1.4e-005,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:19.000-05:00,214,-1,12.8,-0.2,31.6,0,-103,0,0.01,0,0.03,0.02,4.085,0,13.000,-2,0.000303,0,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.01,0.05,0.01,0,0.06,0.05
5,BASELINE2,2013-12-23T11:19:20.000-05:00,214,0,12.6,-0.2,31.6,0,-103,0,0.01,0,0.01,-0.02,4.085,0,11.000,-2,0.000303,0,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,-0.05,0.01,0,0.01,-0.05
5,BASELINE2,2013-12-23T11:19:21.000-05:00,214,0,12.4,-0.2,31.6,0,-103,0,0.01,0,0.03,0.02,4.085,0,11.000,0,0.000303,0,0.000144,0,0.26,0,0.32,0.06,-1.06,0,-1.01,0.05,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:22.000-05:00,214,0,12.3,-0.1,31.6,0,-103,0,0.01,0,0.01,-0.02,4.085,0,10.000,-1,0.000288,-1.5e-005,0.000144,0,0.26,0,0.26,-0.06,-1.06,0,-1.06,-0.05,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:23.000-05:00,214,0,12.2,-0.1,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,10.000,0,0.000288,0,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:24.000-05:00,214,0,12.1,-0.1,31.6,0,-103,0,0.01,0,0.05,0.04,4.085,0,9.000,-1,0.000375,8.7e-005,0.000129,-1.5e-005,0.21,-0.05,0.26,0,-1.06,0,-1.01,0.05,-0.03,-0.04,0.01,0
5,BASELINE2,2013-12-23T11:19:25.000-05:00,214,0,12.1,0,31.6,0,-103,0,0.01,0,0.01,-0.04,4.085,0,8.000,-1,0.000375,0,0.000144,1.5e-005,0.26,0.05,0.26,0,-1.06,0,-1.06,-0.05,0.01,0.04,0.01,0
5,BASELINE2,2013-12-23T11:19:26.000-05:00,214,0,11.8,-0.3,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,8.000,0,0.000361,-1.4e-005,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:27.000-05:00,214,0,11.5,-0.3,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,7.000,-1,0.000361,0,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:28.000-05:00,213,-1,11.1,-0.4,31.6,0,-103,0,0.01,0,0.03,0.02,4.085,0,7.000,0,0.000332,-2.9e-005,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0.05
5,BASELINE2,2013-12-23T11:19:29.000-05:00,213,0,10.9,-0.2,31.6,0,-103,0,0.01,0,0.03,0,4.085,0,6.000,-1,0.000332,0,0.000144,0,0.21,-0.05,0.26,0,-1.06,0,-1.01,0.05,0.01,0,0.01,-0.05
5,BASELINE2,2013-12-23T11:19:30.000-05:00,212,-1,10.8,-0.1,31.6,0,-103,0,0.01,0,0.02,-0.01,4.085,0,7.000,1,0.000433,0.000101,0.000144,0,0.26,0.05,0.26,0,-1.06,0,-1.06,-0.05,0.01,0,0.06,0.05
5,BASELINE2,2013-12-23T11:19:31.000-05:00,211,-1,10.8,0,31.6,0,-103,0,0.01,0,0.01,-0.01,4.085,0,6.000,-1,0.000433,0,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,-0.05
5,BASELINE2,2013-12-23T11:19:32.000-05:00,211,0,10.9,0.1,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,6.000,0,0.000361,-7.2e-005,0.000144,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:33.000-05:00,211,0,10.9,0,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,5.000,-1,0.000361,0,0.000158,1.4e-005,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:34.000-05:00,210,-1,10.9,0,31.6,0,-103,0,0.01,0,0.01,0,4.085,0,5.000,0,0.000274,-8.7e-005,0.000158,0,0.26,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:35.000-05:00,210,0,10.9,0,31.6,0,-103,0,0.01,0,0.02,0.01,4.085,0,5.000,0,0.000274,0,0.000158,0,0.21,-0.05,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:36.000-05:00,210,0,10.9,0,31.8,0.2,-103,0,0.01,0,0.02,0,4.085,0,6.000,1,0.000274,0,0.000187,2.9e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:37.000-05:00,210,0,10.7,-0.2,31.8,0,-103,0,0.01,0,0.02,0,4.085,0,6.000,0,0.000274,0,0.000173,-1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:38.000-05:00,210,0,10.6,-0.1,31.8,0,-104,-1,0.01,0,0.02,0,4.085,0,6.000,0,0.000274,0,0.000158,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.01,0.05,0.01,0,0.01,0
5,BASELINE2,2013-12-23T11:19:39.000-05:00,210,0,10.4,-0.2,31.8,0,-104,0,0.00,-0.01,0.03,0.01,4.085,0,6.000,0,0.000274,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,-0.05,0.01,0,0.06,0.05
5,BASELINE2,2013-12-23T11:19:40.000-05:00,210,0,10.3,-0.1,31.8,0,-104,0,0.00,0,0.02,-0.01,4.085,0,6.000,0,0.000274,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:41.000-05:00,210,0,10.5,0.2,31.8,0,-104,0,0.00,0,0.02,0,4.085,0,5.000,-1,0.000274,0,0.000158,0,0.26,0.05,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:42.000-05:00,210,0,10.7,0.2,31.8,0,-104,0,0.00,0,0.03,0.01,4.085,0,5.000,0,0.000274,0,0.000144,-1.4e-005,0.21,-0.05,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:43.000-05:00,210,0,10.8,0.1,31.8,0,-104,0,0.00,0,0.03,0,4.085,0,5.000,0,0.000274,0,0.000144,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.01,-0.05
5,BASELINE2,2013-12-23T11:19:44.000-05:00,209,-1,11.2,0.4,31.8,0,-104,0,0.00,0,0.02,-0.01,4.085,0,5.000,0,0.000274,0,0.000144,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0.05
5,BASELINE2,2013-12-23T11:19:45.000-05:00,209,0,11.4,0.2,31.8,0,-104,0,0.00,0,0.03,0.01,4.085,0,5.000,0,0.000274,0,0.000144,0,0.21,0,0.26,0,-1.06,0,-1.06,0,-0.03,-0.04,0.06,0
5,BASELINE2,2013-12-23T11:19:46.000-05:00,209,0,11.7,0.3,31.8,0,-104,0,0.00,0,0.03,0,4.085,0,4.000,-1,0.000418,0.000144,0.000158,1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0.04,0.06,0
5,BASELINE2,2013-12-23T11:19:47.000-05:00,209,0,12.3,0.6,31.8,0,-104,0,0.00,0,0.02,-0.01,4.085,0,5.000,1,0.000418,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:48.000-05:00,209,0,13.1,0.8,31.8,0,-104,0,0.00,0,0.03,0.01,4.085,0,4.000,-1,0.000462,4.4e-005,0.000173,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:49.000-05:00,209,0,13.8,0.7,31.8,0,-104,0,0.00,0,0.03,0,4.085,0,4.000,0,0.000462,0,0.000158,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:50.000-05:00,209,0,14.4,0.6,31.8,0,-104,0,0.00,0,0.02,-0.01,4.085,0,4.000,0,0.000332,-0.00013,0.000173,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:51.000-05:00,209,0,14.7,0.3,31.8,0,-104,0,0.00,0,0.02,0,4.085,0,4.000,0,0.000332,0,0.000158,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:52.000-05:00,208,-1,15.0,0.3,31.8,0,-104,0,0.00,0,0.03,0.01,4.085,0,4.000,0,0.000418,8.6e-005,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:53.000-05:00,208,0,15.2,0.2,31.8,0,-103,1,0.01,0.01,0.02,-0.01,4.085,0,4.000,0,0.000418,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:54.000-05:00,208,0,15.3,0.1,31.8,0,-103,0,0.01,0,0.03,0.01,4.085,0,3.000,-1,0.000433,1.5e-005,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,-0.03,-0.04,0.06,0
5,BASELINE2,2013-12-23T11:19:55.000-05:00,207,-1,15.5,0.2,31.8,0,-103,0,0.01,0,0.02,-0.01,4.085,0,3.000,0,0.000433,0,0.000173,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0.04,0.06,0
5,BASELINE2,2013-12-23T11:19:56.000-05:00,207,0,15.3,-0.2,31.8,0,-103,0,0.01,0,0.02,0,4.085,0,4.000,1,0.000346,-8.7e-005,0.000187,1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:57.000-05:00,207,0,15.1,-0.2,31.8,0,-104,-1,0.00,-0.01,0.03,0.01,4.085,0,4.000,0,0.000346,0,0.000173,-1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:58.000-05:00,207,0,14.8,-0.3,31.8,0,-103,1,0.01,0.01,0.03,0,4.085,0,4.000,0,0.000404,5.8e-005,0.000173,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:59.000-05:00,207,0,14.6,-0.2,31.8,0,-103,0,0.01,0,0.02,-0.01,4.085,0,4.000,0,0.000404,0,0.000158,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:19:60.000-05:00,206,-1,15.0,0.4,31.8,0,-104,-1,0.00,-0.01,0.03,0.01,4.085,0,4.000,0,0.000404,0,0.000158,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:01.000-05:00,206,0,15.2,0.2,31.8,0,-103,1,0.01,0.01,0.03,0,4.085,0,4.000,0,0.000404,0,0.000187,2.9e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:02.000-05:00,206,0,15.4,0.2,31.8,0,-103,0,0.01,0,0.03,0,4.085,0,3.000,-1,0.000404,0,0.000187,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:03.000-05:00,205,-1,15.7,0.3,31.8,0,-103,0,0.01,0,0.02,-0.01,4.085,0,4.000,1,0.000404,0,0.000173,-1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:04.000-05:00,205,0,16.1,0.4,31.8,0,-103,0,0.01,0,0.03,0.01,4.085,0,4.000,0,0.000404,0,0.000173,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:05.000-05:00,205,0,16.4,0.3,31.8,0,-103,0,0.01,0,0.03,0,4.085,0,4.000,0,0.000404,0,0.000173,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:06.000-05:00,205,0,16.6,0.2,31.8,0,-103,0,0.01,0,0.03,0,4.085,0,3.000,-1,0.000418,1.4e-005,0.000173,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:07.000-05:00,205,0,16.5,-0.1,31.8,0,-103,0,0.01,0,0.03,0,4.084,-0.001,3.000,0,0.000418,0,0.000173,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:08.000-05:00,204,-1,16.2,-0.3,31.8,0,-103,0,0.01,0,0.03,0,4.085,0.001,3.000,0,0.000476,5.8e-005,0.000187,1.4e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:09.000-05:00,204,0,15.9,-0.3,31.8,0,-102,1,0.01,0,0.03,0,4.085,0,3.000,0,0.000476,0,0.000202,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:10.000-05:00,204,0,16.0,0.1,31.8,0,-103,-1,0.01,0,0.03,0,4.085,0,4.000,1,0.000433,-4.3e-005,0.000187,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:11.000-05:00,204,0,16.3,0.3,31.8,0,-103,0,0.01,0,0.02,-0.01,4.085,0,3.000,-1,0.000433,0,0.000202,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:12.000-05:00,204,0,16.6,0.3,31.8,0,-102,1,0.02,0.01,0.03,0.01,4.085,0,3.000,0,0.000361,-7.2e-005,0.000187,-1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:13.000-05:00,204,0,16.9,0.3,31.8,0,-102,0,0.01,-0.01,0.03,0,4.085,0,3.000,0,0.000361,0,0.000187,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:14.000-05:00,204,0,16.9,0,31.8,0,-103,-1,0.01,0,0.03,0,4.085,0,3.000,0,0.000433,7.2e-005,0.000187,0,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,BASELINE2,2013-12-23T11:20:15.000-05:00,203,-1,16.8,-0.1,31.8,0,-102,1,0.01,0,0.03,0,4.085,0,3.000,0,0.000433,0,0.000202,1.5e-005,0.21,0,0.26,0,-1.06,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:02.000-05:00,205,2,12.5,-4.3,31.9,0.1,-96,6,0.05,0.04,0.14,0.11,4.085,0,13.000,10,0.000389,-4.4e-005,0.000173,-2.9e-005,0.06,-0.15,0.26,0,-1.21,-0.15,-1.01,0.05,0.01,0,0.16,0.1
5,DRIVING2,2013-12-23T11:22:03.000-05:00,205,0,12.3,-0.2,31.9,0,-97,-1,0.08,0.03,0.16,0.02,4.085,0,11.000,-2,0.000389,0,0.000173,0,0.06,0,0.21,-0.05,-1.11,0.1,-1.01,0,-0.08,-0.09,0.01,-0.15
5,DRIVING2,2013-12-23T11:22:04.000-05:00,204,-1,12.1,-0.2,31.9,0,-98,-1,0.07,-0.01,0.14,-0.02,4.085,0,10.000,-1,0.000389,0,0.000173,0,0.16,0.1,0.26,0.05,-1.16,-0.05,-0.96,0.05,-0.08,0,0.01,0
5,DRIVING2,2013-12-23T11:22:05.000-05:00,204,0,11.9,-0.2,31.9,0,-99,-1,0.06,-0.01,0.10,-0.04,4.085,0,9.000,-1,0.000389,0,0.000187,1.4e-005,0.16,0,0.26,0,-1.16,0,-1.01,-0.05,-0.03,0.05,0.11,0.1
5,DRIVING2,2013-12-23T11:22:06.000-05:00,203,-1,11.8,-0.1,31.9,0,-99,0,0.04,-0.02,0.11,0.01,4.083,-0.002,9.000,0,0.000389,0,0.000173,-1.4e-005,0.11,-0.05,0.21,-0.05,-1.21,-0.05,-1.01,0,-0.08,-0.05,0.06,-0.05
5,DRIVING2,2013-12-23T11:22:07.000-05:00,203,0,11.6,-0.2,31.9,0,98,197,0.08,0.04,0.17,0.06,4.084,0.001,8.000,-1,0.000389,0,0.000173,0,0.06,-0.05,0.21,0,-1.21,0,-1.01,0,-0.14,-0.06,0.01,-0.05
5,DRIVING2,2013-12-23T11:22:08.000-05:00,203,0,11.4,-0.2,31.9,0,97,-1,0.06,-0.02,0.10,-0.07,4.085,0.001,9.000,1,0.000389,0,0.000173,0,0.11,0.05,0.16,-0.05,-1.11,0.1,-1.01,0,-0.14,0,-0.03,-0.04
5,DRIVING2,2013-12-23T11:22:09.000-05:00,203,0,11.0,-0.4,31.9,0,97,0,0.04,-0.02,0.12,0.02,4.085,0,9.000,0,0.000389,0,0.000173,0,0.06,-0.05,0.21,0.05,-1.21,-0.1,-1.01,0,-0.14,0,0.06,0.09
5,DRIVING2,2013-12-23T11:22:10.000-05:00,203,0,10.7,-0.3,31.9,0,97,0,0.10,0.06,0.19,0.07,4.085,0,9.000,0,0.000389,0,0.000187,1.4e-005,0.01,-0.05,0.21,0,-1.16,0.05,-0.96,0.05,-0.03,0.11,0.11,0.05
5,DRIVING2,2013-12-23T11:22:11.000-05:00,203,0,10.4,-0.3,31.9,0,97,0,0.08,-0.02,0.14,-0.05,4.085,0,9.000,0,0.000389,0,0.000187,0,0.06,0.05,0.26,0.05,-1.21,-0.05,-0.96,0,-0.08,-0.05,0.06,-0.05
5,DRIVING2,2013-12-23T11:22:12.000-05:00,203,0,10.4,0,31.9,0,-97,-194,0.07,-0.01,0.25,0.11,4.085,0,9.000,0,0.000389,0,0.000231,4.4e-005,0.06,0,0.21,-0.05,-1.21,0,-0.80,0.16,-0.03,0.05,0.11,0.05
5,DRIVING2,2013-12-23T11:22:13.000-05:00,202,-1,10.5,0.1,31.9,0,-96,1,0.05,-0.02,0.08,-0.17,4.085,0,9.000,0,0.000389,0,0.000231,0,0.01,-0.05,0.16,-0.05,-1.21,0,-1.01,-0.21,-0.03,0,0.11,0
5,DRIVING2,2013-12-23T11:22:14.000-05:00,204,2,10.5,0,31.9,0,-94,2,0.05,0,0.08,0,4.085,0,9.000,0,0.000389,0,0.000231,0,0.01,0,0.16,0,-1.21,0,-1.01,0,-0.03,0,0.11,0
5,DRIVING2,2013-12-23T11:22:15.000-05:00,207,3,10.7,0.2,31.9,0,-91,3,0.11,0.06,0.16,0.08,4.085,0,9.000,0,0.000389,0,0.000216,-1.5e-005,-0.08,-0.09,0.11,-0.05,-1.21,0,-1.01,0,0.01,0.04,0.11,0
5,DRIVING2,2013-12-23T11:22:16.000-05:00,209,2,10.9,0.2,31.9,0,-89,2,0.07,-0.04,0.19,0.03,4.085,0,8.000,-1,0.000389,0,0.000202,-1.4e-005,-0.14,-0.06,0.01,-0.1,-1.21,0,-1.01,0,0.01,0,0.11,0
5,DRIVING2,2013-12-23T11:22:17.000-05:00,209,0,11.1,0.2,31.9,0,-89,0,0.07,0,0.12,-0.07,4.085,0,8.000,0,0.000389,0,0.000216,1.4e-005,-0.08,0.06,0.11,0.1,-1.16,0.05,-1.01,0,0.01,0,0.11,0
5,DRIVING2,2013-12-23T11:22:18.000-05:00,209,0,11.5,0.4,31.9,0,-87,2,0.11,0.04,0.20,0.08,4.085,0,8.000,0,0.000389,0,0.000202,-1.4e-005,-0.24,-0.16,0.11,0,-1.21,-0.05,-0.96,0.05,-0.03,-0.04,0.11,0
5,DRIVING2,2013-12-23T11:22:19.000-05:00,209,0,11.8,0.3,31.9,0,-89,-2,0.09,-0.02,0.14,-0.06,4.085,0,8.000,0,0.000389,0,0.000158,-4.4e-005,-0.14,0.1,0.06,-0.05,-1.16,0.05,-1.01,-0.05,-0.03,0,0.06,-0.05
5,DRIVING2,2013-12-23T11:22:20.000-05:00,209,0,12.2,0.4,31.9,0,-91,-2,0.06,-0.03,0.14,0,4.085,0,9.000,1,0.000389,0,0.000173,1.5e-005,0.01,0.15,0.11,0.05,-1.16,0,-1.06,-0.05,-0.08,-0.05,0.06,0
5,DRIVING2,2013-12-23T11:22:21.000-05:00,209,0,12.7,0.5,31.9,0,-91,0,0.05,-0.01,0.14,0,4.085,0,9.000,0,0.000389,0,0.000158,-1.5e-005,-0.03,-0.04,0.16,0.05,-1.21,-0.05,-1.01,0.05,-0.03,0.05,0.11,0.05
5,DRIVING2,2013-12-23T11:22:22.000-05:00,209,0,13.1,0.4,31.9,0,-89,2,0.07,0.02,0.11,-0.03,4.085,0,9.000,0,0.000462,7.3e-005,0.000158,0,-0.08,-0.05,0.11,-0.05,-1.16,0.05,-1.01,0,0.01,0.04,0.06,-0.05
5,DRIVING2,2013-12-23T11:22:23.000-05:00,209,0,13.4,0.3,31.9,0,-89,0,0.05,-0.02,0.08,-0.03,4.085,0,8.000,-1,0.000462,0,0.000144,-1.4e-005,-0.08,0,0.01,-0.1,-1.11,0.05,-1.06,-0.05,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:24.000-05:00,209,0,13.6,0.2,31.9,0,-91,-2,0.06,0.01,0.12,0.04,4.085,0,8.000,0,0.000389,-7.3e-005,0.000158,1.4e-005,0.01,0.09,0.11,0.1,-1.16,-0.05,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:25.000-05:00,209,0,13.8,0.2,31.9,0,-92,-1,0.03,-0.03,0.07,-0.05,4.085,0,8.000,0,0.000389,0,0.000144,-1.4e-005,0.06,0.05,0.11,0,-1.11,0.05,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:26.000-05:00,209,0,13.9,0.1,31.9,0,-92,0,0.02,-0.01,0.06,-0.01,4.085,0,8.000,0,0.000288,-0.000101,0.000158,1.4e-005,0.06,0,0.11,0,-1.11,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:27.000-05:00,209,0,14.2,0.3,31.9,0,-93,-1,0.04,0.02,0.08,0.02,4.085,0,8.000,0,0.000288,0,0.000158,0,0.06,0,0.11,0,-1.11,0,-1.06,0,-0.03,-0.04,0.06,0
5,DRIVING2,2013-12-23T11:22:28.000-05:00,209,0,14.6,0.4,31.9,0,-93,0,0.02,-0.02,0.05,-0.03,4.085,0,8.000,0,0.000317,2.9e-005,0.000158,0,0.06,0,0.11,0,-1.11,0,-1.06,0,0.01,0.04,0.06,0
5,DRIVING2,2013-12-23T11:22:29.000-05:00,209,0,14.9,0.3,31.9,0,-94,-1,0.02,0,0.05,0,4.085,0,7.000,-1,0.000317,0,0.000144,-1.4e-005,0.06,0,0.11,0,-1.11,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:30.000-05:00,209,0,15.3,0.4,31.9,0,-95,-1,0.05,0.03,0.15,0.1,4.085,0,7.000,0,0.000303,-1.4e-005,0.000158,1.4e-005,0.06,0,0.26,0.15,-1.11,0,-1.06,0,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:31.000-05:00,208,-1,15.8,0.5,31.9,0,-96,-1,0.04,-0.01,0.14,-0.01,4.085,0,6.000,-1,0.000303,0,0.000158,0,0.06,0,0.21,-0.05,-1.11,0,-1.01,0.05,0.01,0,0.06,0
5,DRIVING2,2013-12-23T11:22:32.000-05:00,207,-1,16.2,0.4,31.9,0,-98,-2,0.15,0.11,0.28,0.14,4.085,0,6.000,0,0.000375,7.2e-005,0.000158,0,0.01,-0.05,0.26,0.05,-1.37,-0.26,-0.96,0.05,-0.03,-0.04,0.21,0.15
5,DRIVING2,2013-12-23T11:22:33.000-05:00,207,0,16.6,0.4,31.9,0,-102,-4,0.18,0.03,0.37,0.09,4.085,0,5.000,-1,0.000375,0,0.000173,1.5e-005,0.16,0.15,0.52,0.26,-1.26,0.11,-0.91,0.05,-0.08,-0.05,0.26,0.05
5,DRIVING2,2013-12-23T11:22:34.000-05:00,207,0,16.8,0.2,31.9,0,-102,0,0.11,-0.07,0.25,-0.12,4.085,0,5.000,0,0.000375,0,0.000202,2.9e-005,0.21,0.05,0.37,-0.15,-1.21,0.05,-0.96,-0.05,0.06,0.14,0.32,0.06
5,DRIVING2,2013-12-23T11:22:35.000-05:00,207,0,17.0,0.2,31.9,0,-101,1,0.09,-0.02,0.23,-0.02,4.085,0,6.000,1,0.000375,0,0.000317,0.000115,0.01,-0.2,0.37,0,-1.21,0,-1.01,-0.05,0.11,0.05,0.26,-0.06
5,DRIVING2,2013-12-23T11:22:36.000-05:00,207,0,17.1,0.1,31.8,-0.1,-102,-1,0.10,0.01,0.16,-0.07,4.085,0,6.000,0,0.000375,0,0.000303,-1.4e-005,0.11,0.1,0.37,0,-1.21,0,-0.96,0.05,0.01,-0.1,0.16,-0.1
5,DRIVING2,2013-12-23T11:22:37.000-05:00,207,0,17.1,0,31.8,0,-102,0,0.12,0.02,0.30,0.14,4.085,0,8.000,2,0.000375,0,0.000303,0,0.11,0,0.42,0.05,-1.37,-0.16,-0.85,0.11,-0.14,-0.15,0.21,0.05
5,DRIVING2,2013-12-23T11:22:38.000-05:00,207,0,17.1,0,31.8,0,-102,0,0.02,-0.1,0.20,-0.1,4.085,0,9.000,1,0.000375,0,0.000303,0,0.21,0.1,0.32,-0.1,-1.11,0.26,-0.85,0,0.01,0.15,0.11,-0.1
5,DRIVING2,2013-12-23T11:22:39.000-05:00,207,0,17.2,0.1,31.8,0,-102,0,0.02,0,0.06,-0.14,4.085,0,9.000,0,0.000375,0,0.000303,0,0.21,0,0.32,0,-1.11,0,-1.01,-0.16,0.01,0,0.11,0
